slot,ip,header_ua,payload_ua,slot_boundary,header_req,payload_req,block_hash,proposer_pubkey
6290823,107.223.63.57,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-24 05:24:59.000000,2023-04-24 05:24:59.433577,2023-04-24 05:24:59.675787,0xd5bae8a474df46161a9e5c47f755c747d5788552b34db2cd35ac7d0bb630bbcc,0x85bc13a3d13eff49f6d69b248fb97874a216285b3f819dbbb29ac4db2f770bdbb9fe577eaec1fc840a28c3257823ef70
6290827,34.127.60.123,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-24 05:25:47.000000,2023-04-24 05:25:47.330587,2023-04-24 05:25:47.839461,0x647bf4ac9d035b2baba7574da2b9b6e664cb0036f60aad6d62aabecc733b9e8f,0xa29f360d0c081779301cedca8cc9d900e5e70562deedad78e575bbdc9fdefec377504ff05b03f57445557e7cca5e14af
6290834,159.89.142.138,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 05:27:11.000000,2023-04-24 05:27:11.593757,2023-04-24 05:27:12.199301,0xc60c5b3cc0a74d46cd51fdcb7ad8990ecc204bf97d400b198611bc2b383bd4eb,0xb63ef2828fc3341d5a2211d61d773586f6dcd60fd3c1bea130d8617e92c27cbfe5e5030102cf5c307f532551c0e4e340
6290838,88.99.65.230,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-24 05:27:59.000000,2023-04-24 05:27:59.213914,2023-04-24 05:27:59.624058,0x196e8371f411e2f3e0a91c0e836d61517d5ce7b029938233067dd22750310e62,0x8a9b0de360b1ec9a5cff0455c5600c31c6058b8f2d8e08406e42157a1d0022ded9d5d4286a393f9cc19680eacb89fa22
6290841,89.149.218.12,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-24 05:28:35.000000,2023-04-24 05:28:35.255316,2023-04-24 05:28:35.549456,0xa3b208dacaa78a346e04f8a6e7776c3c77752da56ccc6464fd76d8369660ea1b,0x8943998ac6c43904728ab2bb5ff809502f372a82fd9049c10348df9d446b487ac2f44920fa6ede53c3bd93e5d2520b82
6290843,159.89.142.138,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 05:28:59.000000,2023-04-24 05:28:59.467473,2023-04-24 05:29:00.086515,0x0cd480fbc4915e4e4b144912322a00dbc191a1c173a05dfc21184afa11115996,0x8b9402bdfef9055a1a4ee0afc9e35c4086b5afc24bc50ddfbd2a72094e0fe318ef52309f726d595b1f56be7ebfcc46eb
6290847,52.204.254.47,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 05:29:47.000000,2023-04-24 05:29:47.313428,2023-04-24 05:29:47.659238,0xa2e1e695ca8db26b0676a97a0faa7aa389fa5ff315c210684bc364f5be6eed4a,0xa5006ce552ff90c92958b0d0566e4ba1f9ee9d21e81a8d077159039ceb50e62ab280e8f30b31e80eb7004ac9d91fe03a
6290848,89.149.218.12,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-24 05:29:59.000000,2023-04-24 05:29:59.294403,2023-04-24 05:29:59.657734,0x83838672841d9e748ac8070a30e6d9f7b3d52ecdbf43549badcd8e633f2b7168,0x8bd3089bc1d9b10ed6831c74a438ed73452221443a90c1877caa12630af8e7afe164ce424fc0246b6dc0af7ebe26ce0a
6290849,51.161.197.45,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 05:30:11.000000,2023-04-24 05:30:11.138882,2023-04-24 05:30:11.801914,0xcbf3a63d6a6eaf4ca6ad6c28aba99da0c1fff4584e307b05b17a03a1cbbc161f,0xa1be9f9981043b2ebd6891f40f9e37b9d77dc8eb79c1e361db010bb4f004b754b28f65a3fc37a6df185cb1bfa1c2762a
6290850,84.227.246.6,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 05:30:23.000000,2023-04-24 05:30:23.295019,2023-04-24 05:30:23.688042,0x203c13bf01cefc69f0aa8a806ea03c6614c6fff465e505326f112f665363848b,0x98105b3bbde8a41824f61a39beb3a7f21e96f269d99366e0ca485cc56f06bcc595e2b4e8f8297c799ef34cff08c3680d
6290855,54.75.44.175,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 05:31:23.000000,2023-04-24 05:31:23.224997,2023-04-24 05:31:23.435645,0xf848506f3662bf15c6b57fa1f2c329f709f35c299fb67d440f2b78fc30f6647c,0xb172ae342b7c2d315d520bf8670d83cbba78d19ba28a434115ae9a25e27535c6527582846d38acc143f85f4d21ddff13
6290858,34.145.53.204,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-24 05:31:59.000000,2023-04-24 05:31:59.368151,2023-04-24 05:31:59.832376,0xad930be517cf4ae4109d1fedade74420fcae8634a34ae3227ffbd542bf2a4623,0x8ac6997284cfc91f5988fd0da18dfd93531a6a63f34616f31b8ce6fe80174dcc20ebe0927fef61bca976569be1449c33
6290863,167.179.128.249,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 05:32:59.000000,2023-04-24 05:32:59.553013,2023-04-24 05:33:00.098745,0x23d423119c246fb576622b39e02355998775df86131333c8ef916830803733ea,0x8e5cb3f960366d86447807497a48928d12e9340941e65f49aa8dba63652d4566dae2f3bcb3a8a083d8aca66a89501487
6290864,34.138.250.163,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-24 05:33:11.000000,2023-04-24 05:33:11.158494,2023-04-24 05:33:11.373835,0x0d225701b91fc0219bbbc6db5b7f4233a09f6576f8522fb57aa18100a1eb9de9,0xaa781262851b54418a5061de132f52edfb07c052610aa5763b8060482cf9df5dd685c6904166778163ee17456ede774d
6290866,141.95.34.142,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 05:33:35.000000,2023-04-24 05:33:35.176666,2023-04-24 05:33:35.686234,0x7051afe9e0168eead18224c05fa652ba5c5ae0f452dde280c292e356d2ba7482,0xa15a7190f56e9c489de769a51435d8587786301ebac583733126f93106681881a80c81da273827ac499dfdc4acd1bdee
6290867,52.209.143.104,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 05:33:47.000000,2023-04-24 05:33:47.242937,2023-04-24 05:33:47.489569,0x8ed3a36ccffe7da2569195a2d4b31802ab280cf56478c2133f35d84e1d76cf16,0xb471abc05643ba6211b0a96ea38f91377dfa522a43f00f6d3f5bb85d219ade5551f61eb7cbba3461bfb27a62f068857d
6290870,34.253.198.31,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 05:34:23.000000,2023-04-24 05:34:23.256677,2023-04-24 05:34:24.277237,0xfe4ae3fd57c989c72efdab601d8cab3c33d18a328a583bea4bdeff18ecb4dbe8,0xb3fb1ced00cd8fca9757a7d1151747c8ccc5b49364959adf119503cb48b28277d3e61437147f0e02ffe4e2d1e7f6c1bd
6290872,167.172.105.217,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 05:34:47.000000,2023-04-24 05:34:47.166695,2023-04-24 05:34:47.656508,0xeaa2ee36fb7db5ff59a2c237e35702b271141038482b0412510edc84fa2a4246,0xa1e8c3bdd06ca8f687c46e1b2bac90e16d2351b7ff697832d3ec0ddd39bbfcd3d689b99435346d79e2c29c850279c922
6290876,194.230.219.72,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 05:35:35.000000,2023-04-24 05:35:35.299151,2023-04-24 05:35:35.604205,0x4e0d772bc2243f695385633bc0b191b48621e7a9a984230224aeeb12c3dc2316,0xa966eaea2956f09f8ea3361759fd2c023900e784e3a5c89be2ee29335bfcd87d369876f904779f8ca61dbbd6469a543e
6290878,3.115.109.201,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-24 05:35:59.000000,2023-04-24 05:35:59.279787,2023-04-24 05:35:59.677005,0xf69bde9e58c115bc03975d89e9a1ff1edac72d1a31c4afcf534bc8114bae6807,0x89fd3e9dd6bb4de0bc4864d6595323a4e175ff2283b756a14011a042a420c4ac2351d2dafc47dac2a763c21d540b1c27
6290879,3.253.96.21,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 05:36:11.000000,2023-04-24 05:36:11.278200,2023-04-24 05:36:11.619342,0x8f373146ab11ccdf0d3cb48dc3ad4afc7e712e0915b642fc88f66a08b40c7137,0xb1f1ed5eeba94a66192f218025cce3055f0d3f649ddae81791ccdd75760bf51a8cdc03909cca90f6b88fecbbe7a33b3f
6290885,20.106.15.238,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 05:37:23.000000,2023-04-24 05:37:23.397990,2023-04-24 05:37:23.794215,0xf519fd1084953997f275294398aa063c67f9f1e09a785fcab26ea6af912b83af,0x83f69c803776f65961ed473aac3f5c735f53b394f939f3a0a76da659fd06bbafba63504e5e138b8a82ac4d94fd702fd0
6290887,65.108.199.70,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 05:37:47.000000,2023-04-24 05:37:47.177540,2023-04-24 05:37:47.634048,0x777916c6de6a77fa355980bad6e3f1fb71a088518d3a902b79e0b89f1230e990,0xb9ff713d2930c67b56de07c229433b2f1eb6338abe654adfe1a7c93a0223429961b2bf93f9be5f8fa5aebe2431c4ab94
6290888,95.179.247.123,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 05:37:59.000000,2023-04-24 05:37:59.469418,2023-04-24 05:37:59.729723,0x261fd559258719cc933daa18bdf5cbb50418eccf29ae14aea5a80b43ea012cc7,0xb86b95d8b989e8d84e6157079a0be8d3a335281df08e1068555ad79acff4df1b3303d4c80adde51b8ac1e1640d498339
6290893,50.21.173.66,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 05:38:59.000000,2023-04-24 05:38:59.319079,2023-04-24 05:38:59.839150,0x1ee4d92800fce0d833ba60f973ab79afeccd50cfaf1e51b1a94c0eba3da31552,0x8617f7ffb6079ed37a9daf8a50c0b0134e2c554694e2575ffb8014405944bd27518580df770625ffe112a4c5a9d01018
6290895,18.217.98.216,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 05:39:23.000000,2023-04-24 05:39:23.186422,2023-04-24 05:39:23.461029,0xa1e40be3bde148e2c8d646ec3b8d5d3d831ebc2e89b06ca4fedabad9302ec2cd,0x84e0d09e0cffb23d0301455ab50012e50ae94dfb002455d81f64c027237cc4ab40576c55e36147069be7690c251e0fa9
6290897,34.249.7.41,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-24 05:39:47.000000,2023-04-24 05:39:47.288531,2023-04-24 05:39:47.484942,0x07f320ae1727ed7cd76d4bc14e2a449a5f7258b3879dcfffb68c1e53cb153984,0x8c9189436822666d8a465c0320b80f02a1628f2cff0315f017a1c8c7656a10d481ab3fd860f0437bc4d93d1ea6196e88
6290899,3.99.174.194,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 05:40:11.000000,2023-04-24 05:40:11.300026,2023-04-24 05:40:11.634650,0x91e281cc56fbc7ad5f335f6535b86b6b9157da42fc316b3b7717ee0f9de80fae,0x96fb80fcf224426904da7b469c52f6db4536842f433d02e1e57edeb27cdb71b612b904c2606bd3ac37cab96003bdf0b6
6290900,34.249.7.41,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-24 05:40:23.000000,2023-04-24 05:40:23.370711,2023-04-24 05:40:23.584917,0x15366571e09330907df9acf1154878fa47e6bebd9a5ddce33e2c16100f17a5a3,0x966dd6e5901284c162e5c6ae51eb8ad5483ca06f5aeebf191196a2b4457cd5cb5166f09fa11379717bc5835428147379
6290904,34.138.250.163,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-24 05:41:11.000000,2023-04-24 05:41:11.159937,2023-04-24 05:41:11.407322,0x02b62a46b6ea161ba8007e4c5a7462635393c6434a325776ec222303fce20bab,0x8a20904c7aeac2211067d81fae48ff985b42c7bef047264c871264569c869f18f2d1ac0ef15915ae29a66680a0a8cf17
6290909,87.98.141.142,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 05:42:11.000000,2023-04-24 05:42:11.300895,2023-04-24 05:42:11.939597,0x19f757275b775020127cc15e4a84af981bbfc9922fd6d1b9651baa28669c52b4,0xb6d159611abbf1424a9a6ed45fd0af7d7243b432044b263acd3797150b33eade164b5142cad885d253836b240b67d9da
6290913,89.149.218.12,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 05:42:59.000000,2023-04-24 05:42:59.169590,2023-04-24 05:42:59.428015,0x4b7d2c3fa1b25260dcae2c46081dcef1aa15b65d90613795faeb041954e262ed,0x90c239f6662a600a5a15bd2ad39bd3a71ec113755f44bd188564a45af9266ea30743453f6bc5d1faa76cc222a6d56ed4
6290918,94.237.103.38,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-24 05:43:59.000000,2023-04-24 05:43:59.285896,2023-04-24 05:43:59.531738,0x2728da78d9434ac53d0df0fba2c0780dfc4663e6424bd7526dc961b8ec96de88,0x98aef20bb7417eaa44093f9b580c8360b02ba7fee30ac2e99e790b77c22472b3cdeab3f613b5593db8d0bddbd0adedca
6290920,50.21.173.66,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 05:44:23.000000,2023-04-24 05:44:23.332953,2023-04-24 05:44:23.716400,0xc4e7efc18884f55c4cdc58ce90811841530d648639f74915a1067755753c5883,0x86c45045cb6c6344d79f9e90ef4860a49940322ba564c223df6a9094bcd4b09fe0dc5abfc94f5d7104e04c559e237a4a
6290922,34.96.253.88,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 05:44:47.000000,2023-04-24 05:44:47.324245,2023-04-24 05:44:48.475965,0x15b0b006677cfc35992b72d73bb7f752037f8c891d56a5fb93db35accbc4c395,0xa452b4d94ee408dc5445ee3b50a82690cdb676bd35062c223f9f2ccf8f2e0dd18cec1089596796a2cf489015d397d2fe
6290923,34.92.116.160,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 05:44:59.000000,2023-04-24 05:44:59.294056,2023-04-24 05:45:00.461985,0xf01dd2d29a7b9a6793ce85ecd3fadb6e13bdc02f86ecabc164ec85f82d638cf5,0xa725fc6b71ce172cde4c76de1fd341aa8d6512acf6c5a061d4cb78bbbdd03dc7a1a5dd58182687a7b9ce7c1d612d7a0a
6290930,35.88.30.77,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 05:46:23.000000,2023-04-24 05:46:23.282250,2023-04-24 05:46:23.776392,0x91ebedb311ba62c3a02872a2d8c5a06e96ba37794dec198d91f52a69e98cd021,0x85f6f31fd97d36d76b4a975885e5278c24b89a7661e07a533200cd1ed4e394304178b0855cd42b83a87126d2ebaba084
6290935,50.21.173.66,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 05:47:23.000000,2023-04-24 05:47:23.363746,2023-04-24 05:47:23.820606,0x97f099d538c32d8ac4a30fcaef6ab900e552a705edd9aab883bc1ada3d32f4d8,0x8c2753d6828cad1033af23d158f9fa0858da25fb7e570d5d73c858393c2e0f7585436d50c8a38bc7f5c4d568bf576b2c
6290936,20.203.238.124,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 05:47:35.000000,2023-04-24 05:47:35.079519,2023-04-24 05:47:35.514337,0x858f1b91b6a64070b45f1a83456280d48e9ed6fa9f2f34e314851d602381f1d6,0x93f24d340a1087fe3b1deb6cd674dc5ecbb196e04e34e0753d0d2cc9be961369d4aa29770db3a5d937503cc518a38b18
6290937,20.105.48.61,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 05:47:47.000000,2023-04-24 05:47:47.136874,2023-04-24 05:47:47.477185,0xba57943d12d28cabe035850b103a72b7047c2756e40935ec890aa6bd28d98fb7,0xa10f6ef09085e8f22b0d3a184515dc08c91124658e00dc5506af4540d42af692695a2d2742608ffec9b17bfe167de250
6290938,3.15.143.13,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 05:47:59.000000,2023-04-24 05:47:59.322152,2023-04-24 05:47:59.593270,0x0b44bb61d7c344f0222a1d0e7df15188568136b95320d5737ff068e703bd07b8,0x8f78280da44057fba52249df4bf113b5757125890dd93a1de8d5a1fae17d2a29b4cfcf221db638a2f09dfa8d54ad5d54
6290940,13.50.28.216,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 05:48:23.000000,2023-04-24 05:48:23.281907,2023-04-24 05:48:23.627389,0x0bd613c4dd21aef550fdc86e303f4d677e7bef0b13675138bf43d1b4bf708680,0x82f4333a57a8b1952198635cc954bf85e7a163158c8fc6637c34070e9e294da30ef8b188748d40e8f1b58aff34dd617a
6290943,18.217.98.216,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 05:48:59.000000,2023-04-24 05:48:59.196251,2023-04-24 05:48:59.518679,0x8c12350701918daa1e1aec536ecb2072dad22ebeb28693b0302a4f0ff41c344b,0x8ac1990541062d363870145c9ce7270f39a21c757c85f83a287b836c69762d4407eaf818300369b80f302bb57b4dab9f
6290945,34.249.7.41,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-24 05:49:23.000000,2023-04-24 05:49:23.739877,2023-04-24 05:49:23.948592,0x516117d9783dd6106f6bc6ed6a4e20dc81dbfbe8426675b6dd7784b2642c6ab3,0x8d3fcca5d6d65fdd81455f4cb998e0087af0d634add3d4ea44b93bc195a7b1c59f86d96aeb72757b0dd346deb14ace13
6290947,52.204.254.47,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 05:49:47.000000,2023-04-24 05:49:47.297879,2023-04-24 05:49:47.674798,0x41f979ba6b1e1a4eed3dc87d1d77564a7e6ef1c23b562386fa56c6de3508e8f2,0x8e23f2a1c7df9b139195f5d3d6cbe03eac3a29f0adf6cdd5f49e8ab57d2194445bf7f557ab3a22e2c12f426d1910a10c
6290948,77.204.150.117,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 05:49:59.000000,2023-04-24 05:49:59.303954,2023-04-24 05:49:59.490699,0x9d31a9fe0782e0f5d393fc8079d70e8b064436ef99e086dada47a155aacd70b0,0x990d71ebf3968ef8b04cb1921a52097ce1e96aaa8ad91f421c854d7f6a9cd0e511c847612a5e55d8ba5d08adf21eda14
6290950,3.15.143.13,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 05:50:23.000000,2023-04-24 05:50:23.306254,2023-04-24 05:50:23.576878,0x948ecaf1eccfc00ba21c155db0903b6c9e317320bab342ceea17e691d49e16d8,0x96cb41ede0d3f7698f9e6eeaddee801ed017f7ab9be8fa48989493b43463636f886ce6ef54cb096ca344b9b2a7e128f5
6290951,18.134.13.196,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 05:50:35.000000,2023-04-24 05:50:35.154119,2023-04-24 05:50:35.381218,0xe029a0e0b9622bc72c585c219c000e4aee089188843f0d73d9bb0cb583501e66,0xa9b0e679ea7404864b58487580bd8f333ad9798cabce8b7135b71e7ea3242cb4bb4ea8d1ae7e7cd69293aad2e453159e
6290960,52.49.160.42,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 05:52:23.000000,2023-04-24 05:52:23.164416,2023-04-24 05:52:23.383027,0x9cd65224f53767a281c9e4898a01a2cffeb9900ee07cf65eceedd18425b9a564,0xa3a35ce049b398969b40195764d05420d45ca4fa1982033ea3aa12caf7caffaa11b7f76dd2235c0fa2dd690f7329b4b4
6290965,94.237.98.87,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-24 05:53:23.000000,2023-04-24 05:53:23.242006,2023-04-24 05:53:23.445421,0x68c07463326dfa90e3f57bfdf9a39178315d96af6c737fae7be3a46d60ba4301,0xa8643dfc7abd301aa2d3da2c0c6d802c2a12412b266f265bed4861456a38978db6a79bd7b52e89a1e10b77201ed2bc3b
6290967,178.162.231.72,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 05:53:47.000000,2023-04-24 05:53:47.461257,2023-04-24 05:53:47.969668,0x31f38814dcefc2f9a9ae245754126ed3fb90adf4f278bedde18f4e980d72e1c0,0xb735e8af9d05bee65ce45beec0f17057cde405e1d1aef8b28621e3e00b6eeb5a348c0a4b58de73c65b7da1cceaab3386
6290969,107.6.94.229,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 05:54:11.000000,2023-04-24 05:54:11.173684,2023-04-24 05:54:11.504188,0x1ae3d7aa8f8bb0ade32c1c54381caa10f712c764f84529bc3d5074ec1e1bad10,0x8a1311ad8e133ecfdedb5100e1c855badcaeb0065cce750136c1e2577a463e60ec349ba18eb63c70e6b08defd9dc1230
6290970,3.8.85.156,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-24 05:54:23.000000,2023-04-24 05:54:23.278874,2023-04-24 05:54:23.606274,0x325f855b65c01228f8c8e5143a327832c04884f6e8209a692488bd9872517f52,0xb251a261ec8cbb0e23247ffd6a79ac10684a0cf3393d90f8123d1f2165b2ec24da8cf9f5ec696ad4c2b2876aafdebc5b
6290974,13.124.154.1,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 05:55:11.000000,2023-04-24 05:55:11.290277,2023-04-24 05:55:12.100249,0x793651c8fe302cdac2f22fe0cd04f2bcea8cdd53fdcc6312666563645548ad95,0xac9cb21f8dcaa137fb7ccdd74bed26e9d7dc9bc2b40a340796e51a73cf2cb6bce2476478ca530a25021e2d7eb9b8e44e
6290976,65.109.23.253,mev-boost/v1.5.0 node-fetch/1.0 (+https://github.com/bitinn/node-fetch),mev-boost/v1.5.0 node-fetch/1.0 (+https://github.com/bitinn/node-fetch),2023-04-24 05:55:35.000000,2023-04-24 05:55:35.914661,2023-04-24 05:55:37.174664,0x1b097701f97ed0096af6e398b81bc4f28f3c6e9bfbc564d56f20e4e2b59b56e0,0x84971454dc8b5b47a8993ced1b7b476296203db82430da2d669f651a69355d0f0a9d87d1bd157d942dba5216a9a6dca7
6290979,99.129.102.144,mev-boost/v1.5.0 nim-presto/0.0.3 (amd64/linux),mev-boost/v1.5.0 nim-presto/0.0.3 (amd64/linux),2023-04-24 05:56:11.000000,2023-04-24 05:56:11.251787,2023-04-24 05:56:11.899708,0x31b13cfeb79b2f4659c47d7bfef21ef019e0ec2aefc6359359a7c3c446f1e959,0xa1e0ea5ccbda83cde1162a829d4cb82d1b17d28f2621dec3115c1d5be20a4cadab621f49ce22b03a54b75c6a29f5e3da
6290980,124.171.72.93,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 05:56:23.000000,2023-04-24 05:56:23.220838,2023-04-24 05:56:23.847763,0x508aa0aad0f36d59e32783471f4c0ce86250ec2dd5fe3db3e3480c105ac7ad6b,0x8fdf395e019ab995e8a827120db7d4c1430dc1afbcd2532090009de0413d9b0693788df41a0310b377beebbf18a1febc
6290981,13.51.48.23,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 05:56:35.000000,2023-04-24 05:56:35.356836,2023-04-24 05:56:35.708200,0x899a3bc847180e9879021a1b444a537ac9b2a074ad61395f5c5871f38768f7fd,0xb39779f343f77cd786616b932e8bfd8f5e0652b7edd230dcc42cf90edc4aebff1b1b9172fb67502ef78a20412554c7f1
