substring|decode_duration|pg_column_size
0xb67a51|85487|66024
0xaa1488|86321|66193
0xaa1488|2984|33566
0xacea6a|114930|65963
0xaa1488|3143|33497
0xaa1488|87223|66816
0xaa1488|1866|33678
0xaa1488|85577|67007
0xaa1488|2241|33889
0xb67a51|95656|67256
0xacea6a|11086|33584
0xaa1488|81734|90683
0xb67a51|93243|90739
0xaa1488|117517|90876
0xacea6a|117290|36503
0xb67a51|93375|37276
0xacea6a|114690|37968
0xacea6a|109604|38600
0xb67a51|93904|38678
0xb67a51|95374|38325
0xb67a51|92761|39450
0xb67a51|85119|38512
0xacea6a|106751|39203
0xacea6a|122133|38438
0xb67a51|96627|48271
0xb67a51|85929|47513
0xb67a51|96151|53659
0xacea6a|113673|48409
0xacea6a|111464|53669
0xb67a51|91483|48524
0xb67a51|90499|76867
0xb67a51|92541|49801
0xacea6a|110099|54508
0xb67a51|96274|77126
0xacea6a|116769|49384
0xb67a51|83241|51220
0xb67a51|86539|79420
0xacea6a|113473|51148
0xacea6a|112749|79426
0xb67a51|105525|51507
0xb67a51|89840|80731
0xacea6a|115157|51873
0xb67a51|90180|81533
0xacea6a|114118|81888
0xb67a51|96782|52233
0xb67a51|89997|82181
0xb67a51|92872|52496
0xb67a51|88427|83832
0xacea6a|118583|52403
0xacea6a|130199|83562
0xb67a51|93082|52835
0xb67a51|99646|69938
0xb67a51|91203|85005
0xacea6a|115827|84992
0xb67a51|4862|71100
0xaa1488|101667|71763
0xb67a51|88174|85325
0xaa1488|87566|73872
0xb67a51|92252|85730
0xacea6a|133490|85445
0xacea6a|128066|73358
0xb67a51|88833|85869
0xaa1488|106196|200525
0xb67a51|88532|89038
0xaa1488|3870|135022
0xacea6a|118940|88837
0xaa1488|91405|135341
0xb67a51|88929|89987
0xb67a51|102356|138817
0xaa1488|89080|90282
0xb67a51|93805|90377
0xb67a51|94100|50564
0xacea6a|115111|90539
0xacea6a|115576|53516
0xaa1488|88352|91053
0xb67a51|92797|70805
0xacea6a|14114|35336
0xacea6a|124719|70723
0xaa1488|80835|36283
0xaa1488|104500|72085
0xb67a51|95506|36062
0xb67a51|15239|71858
0xaa1488|80111|42403
0xaa1488|87150|72337
0xaa1488|81782|42666
0xb67a51|92164|72498
0xb67a51|109188|42453
0xaa1488|83324|42884
0xaa1488|87602|72989
0xacea6a|193103|42374
0xacea6a|121142|72010
0xaa1488|82468|43100
0xaa1488|101215|73230
0xb67a51|93150|73659
0xb67a51|91501|90920
0xacea6a|114021|90893
0xaa1488|87250|74554
0xaa1488|86401|91493
0xb67a51|91858|91559
0xaa1488|87357|75254
0xaa1488|87786|91705
0xaa1488|239990|74913
0xaa1488|91558|91856
0xacea6a|124728|74935
0xacea6a|133900|91938
0xb67a51|102939|75031
0xb67a51|89817|92884
0xaa1488|89780|75434
0xaa1488|87718|92086
0xb67a51|244077|75210
0xaa1488|89993|93447
0xaa1488|86942|75610
0xacea6a|128492|75327
0xaa1488|119780|93593
0xacea6a|202677|424959
0xaa1488|88036|93774
0xacea6a|511|5734
0xb67a51|210785|377119
0xb67a51|2932|7204
0xb67a51|201138|381943
0xacea6a|178|6379
0xb67a51|21894|8095
0xacea6a|205744|430459
0xacea6a|5845|8070
0xb67a51|128362|382413
0xb67a51|21608|8885
0xb67a51|134659|384658
0xacea6a|38373|8512
0xacea6a|180084|432321
0xb67a51|48742|15181
0xb67a51|120605|391252
0xacea6a|191096|439784
0xacea6a|27645|15704
0xb67a51|48828|16458
0xb67a51|134485|392587
0xacea6a|6076|16440
0xacea6a|157894|441327
0xb67a51|20637|16659
0xb67a51|234562|393458
0xb67a51|27099|19060
0xb67a51|125969|394102
0xacea6a|105383|18756
0xb67a51|125416|394898
0xb67a51|15742|20855
0xacea6a|209525|443220
0xacea6a|72931|21511
0xb67a51|146280|395752
0xb67a51|43411|21635
0xb67a51|128731|396054
0xb67a51|30875|22718
0xacea6a|206082|445699
0xacea6a|105354|23199
0xaa1488|167745|408275
0xb67a51|41989|24388
0xaa1488|117812|408638
0xacea6a|119453|24856
0xb67a51|125425|404522
0xb67a51|62271|24980
0xacea6a|223201|452114
0xb67a51|33448|25363
0xacea6a|109895|26599
0xaa1488|104543|409596
0xb67a51|27136|27208
0xb67a51|34355|33064
0xacea6a|94743|32714
0xb67a51|65711|35506
0xaa1488|6554|35728
0xaa1488|116958|411484
0xacea6a|179184|448956
0xb67a51|132308|400854
0xaa1488|117294|405833
0xaa1488|119536|406089
0xb67a51|121771|401327
0xaa1488|121078|406582
0xb67a51|126763|401828
0xacea6a|493458|449831
0xaa1488|116723|407009
0xb67a51|125318|403521
0xaa1488|113934|409280
0xacea6a|100319|45474
0xb67a51|82043|45807
0xb67a51|106499|407175
0xb67a51|143653|48324
0xaa1488|107741|412139
0xacea6a|108693|455898
0xacea6a|103983|36517
0xacea6a|200904|244860
0xb67a51|100461|37084
0xb67a51|105095|246717
0xb67a51|99180|38157
0xb67a51|100738|41508
0xaa1488|108063|411676
0xb67a51|100407|45251
0xb67a51|32926|45418
0xb67a51|107569|407385
0xacea6a|100541|48079
0xaa1488|103018|412346
0xaa1488|78723|66138
0xacea6a|3174|20491
0xaa1488|84726|66929
0xb67a51|13404|18280
0xb67a51|93970|66755
0xacea6a|3861|21188
0xb67a51|11760|18750
0xb67a51|10875|19923
0xacea6a|3871|23346
0xacea6a|3819|25009
0xb67a51|10824|21575
0xb67a51|12453|22400
0xacea6a|6102|25646
0xb67a51|81673|32704
0xaa1488|86718|67153
0xacea6a|107474|40345
0xaa1488|87738|67509
0xb67a51|92079|38314
0xb67a51|93905|67335
0xb67a51|92332|38541
0xacea6a|106993|49400
0xacea6a|109258|41988
0xaa1488|87264|67874
0xb67a51|91910|39007
0xb67a51|94856|67708
0xacea6a|110278|42830
0xaa1488|85365|68273
0xacea6a|113100|69098
0xb67a51|95948|56509
0xacea6a|96001|142472
0xb67a51|92254|57261
0xb67a51|109053|143840
0xacea6a|111295|60703
0xb67a51|92037|57500
0xaa1488|88856|69335
0xacea6a|183501|61149
0xb67a51|95039|69553
0xaa1488|87329|69735
0xb67a51|106107|58973
0xaa1488|88009|70232
0xacea6a|115923|62420
0xb67a51|95687|71998
0xb67a51|105482|59220
0xaa1488|89883|72146
0xacea6a|163289|62652
0xacea6a|113|3534
0xb67a51|204336|59828
0xb67a51|226|5408
0xacea6a|241|5657
0xaa1488|85285|63705
0xb67a51|240|5677
0xb67a51|86424|60801
0xaa1488|85648|63891
0xacea6a|271|6366
0xacea6a|113189|65375
0xb67a51|246|7263
0xb67a51|93303|61461
0xb67a51|11947|9833
0xaa1488|83844|64348
0xacea6a|338|9786
0xb67a51|11659|19143
0xb67a51|93495|62003
0xacea6a|604|19320
0xaa1488|84984|65205
0xb67a51|9882|21007
0xacea6a|112604|68810
0xacea6a|1427|22208
0xaa1488|85078|65584
0xb67a51|10544|22159
0xb67a51|10665|23450
0xaa1488|86752|66531
0xb67a51|96601|64175
0xacea6a|1203|23487
0xaa1488|83429|67119
0xb67a51|10411|28784
0xacea6a|115981|72712
0xacea6a|5503|34802
0xaa1488|85332|69007
0xb67a51|11482|35399
0xacea6a|210799|238186
0xb67a51|81923|41867
0xacea6a|103982|39661
0xb67a51|204992|243205
0xb67a51|104875|244276
0xb67a51|92468|45132
0xacea6a|106068|45049
0xb67a51|103357|244954
0xb67a51|103063|245189
0xb67a51|92818|45752
0xb67a51|107093|140846
0xacea6a|204560|275698
0xacea6a|5821|258674
0xacea6a|130052|141142
0xb67a51|99189|142012
0xaa1488|111507|201024
0xb67a51|204517|142758
0xaa1488|103682|139213
0xb67a51|98813|144120
0xacea6a|269|6732
0xaa1488|98744|144516
0xb67a51|246|6784
0xb67a51|98888|144678
0xacea6a|246|7277
0xacea6a|131228|144068
0xb67a51|241|7815
0xaa1488|99630|145136
0xacea6a|286|8160
0xaa1488|97288|145895
0xb67a51|97114|145687
0xb67a51|109185|261517
0xb67a51|105148|357446
0xacea6a|183467|143159
0xaa1488|98960|144030
0xb67a51|164152|433392
0xaa1488|96366|144320
0xb67a51|190002|433663
0xb67a51|98363|145220
0xacea6a|575838|398927
0xacea6a|129112|145598
0xb67a51|113412|434836
0xaa1488|100380|146916
0xb67a51|108335|435883
0xacea6a|249|10882
0xb67a51|125162|436562
0xb67a51|11167|11851
0xb67a51|9721|12079
0xacea6a|167463|436196
0xacea6a|432|11858
0xb67a51|132857|438272
0xaa1488|101564|146287
0xb67a51|124063|439323
0xaa1488|97452|146490
0xacea6a|175430|438756
0xb67a51|98524|146289
0xb67a51|133636|440173
0xaa1488|101871|146695
0xacea6a|128071|146555
0xacea6a|166572|440171
0xb67a51|95585|309309
0xb67a51|527787|399054
0xb67a51|106335|504568
0xacea6a|145320|499508
0xb67a51|121435|399170
0xb67a51|117936|681418
0xacea6a|158880|361025
0xb67a51|10759|12254
0xb67a51|195478|396386
0xacea6a|444|12485
0xb67a51|121788|396060
0xb67a51|7215|12771
0xaa1488|119890|389840
0xacea6a|532|13467
0xb67a51|101011|225126
0xacea6a|158013|332569
0xb67a51|90516|234472
0xb67a51|116074|314178
0xacea6a|117540|230598
0xaa1488|113368|283966
0xb67a51|92108|245556
0xaa1488|108219|255933
0xacea6a|120596|246106
0xb67a51|91980|262081
0xb67a51|107187|295960
0xb67a51|93407|262308
0xaa1488|204566|256179
0xacea6a|130461|262260
0xaa1488|103721|200811
0xb67a51|93193|263765
0xaa1488|101167|136210
0xb67a51|93218|265857
0xacea6a|122452|264996
0xaa1488|192742|136513
0xb67a51|93856|267471
0xaa1488|102878|136926
0xacea6a|123189|288342
0xaa1488|203917|70153
0xb67a51|124876|660946
0xb67a51|94676|145820
0xaa1488|45587|70464
0xb67a51|128080|801033
0xb67a51|96533|70617
0xacea6a|178618|859807
0xb67a51|98056|71060
0xb67a51|130872|658777
0xb67a51|130260|659461
0xaa1488|143691|659645
0xacea6a|220194|659504
0xb67a51|125965|659647
0xb67a51|9360|12443
0xacea6a|361|12411
0xb67a51|10174|13470
0xacea6a|1373|13374
0xb67a51|10468|13864
0xacea6a|2468|14260
0xb67a51|11923|20268
0xb67a51|9954|22676
0xacea6a|120003|22175
0xb67a51|10778|23700
0xb67a51|11119|25132
0xacea6a|52345|24886
0xb67a51|12083|29524
0xacea6a|5307|31087
0xb67a51|11555|31437
0xaa1488|1272|35883
0xacea6a|3809|31571
0xb67a51|11221|33849
0xacea6a|154734|44086
0xaa1488|77607|45540
0xb67a51|79364|35800
0xaa1488|82791|46711
0xacea6a|3994|35674
0xaa1488|81593|47138
0xb67a51|91220|36538
0xb67a51|119669|46937
0xacea6a|105178|37084
0xaa1488|83720|47324
0xacea6a|152243|46766
0xacea6a|114|2305
0xb67a51|98334|134755
0xb67a51|102078|135477
0xb67a51|105387|136641
0xb67a51|103147|42886
0xaa1488|24705|138961
0xaa1488|82376|43222
0xaa1488|83387|43640
0xaa1488|139437|292474
0xaa1488|81442|44659
0xb67a51|129924|44855
0xaa1488|116527|431534
0xaa1488|109512|329108
0xb67a51|104542|329100
0xb67a51|95531|133686
0xaa1488|99412|134030
0xacea6a|350495|133417
0xaa1488|130647|660111
0xaa1488|95673|134490
0xb67a51|97068|134355
0xaa1488|97790|134627
0xaa1488|135850|660955
0xaa1488|97212|134887
0xacea6a|166632|661015
0xacea6a|243186|134601
0xaa1488|163148|661141
0xaa1488|104255|135595
0xacea6a|168815|661433
0xacea6a|123494|138800
0xaa1488|126277|661551
0xb67a51|225|8523
0xaa1488|132186|662595
0xacea6a|116083|117673
0xb67a51|108984|118271
0xb67a51|11975|13290
0xacea6a|1511|13244
0xb67a51|87948|118706
0xb67a51|10775|14214
0xacea6a|122970|118692
0xacea6a|2427|14201
0xb67a51|90068|120436
0xb67a51|10394|15755
0xacea6a|104518|120420
0xacea6a|2277|16391
0xb67a51|100730|126620
0xb67a51|11394|16833
0xb67a51|90220|128988
0xb67a51|11411|20554
0xacea6a|115422|128930
0xacea6a|1734|20349
0xb67a51|91168|129565
0xb67a51|11098|21618
0xb67a51|92555|131219
0xacea6a|116294|131196
0xacea6a|3083|21523
0xb67a51|11695|29399
0xacea6a|5128|30553
0xb67a51|88768|132105
0xb67a51|12065|30591
0xb67a51|93002|144018
0xb67a51|81036|35851
0xacea6a|147060|144177
0xacea6a|105192|35819
0xb67a51|90831|144905
0xacea6a|122683|145495
0xb67a51|83470|42247
0xacea6a|108230|43568
0xb67a51|93775|149472
0xb67a51|91833|46006
0xb67a51|96276|152589
0xacea6a|122492|153151
0xb67a51|87720|47711
0xb67a51|91990|153325
0xb67a51|92018|153497
0xacea6a|108597|47379
0xb67a51|90261|47852
0xb67a51|91582|146326
0xb67a51|90814|48803
0xacea6a|119657|146702
0xacea6a|107072|48788
0xb67a51|94739|147065
0xaa1488|84009|49110
0xb67a51|92886|148032
0xb67a51|91625|49191
0xacea6a|119409|147536
0xaa1488|81742|49367
0xb67a51|93013|148632
0xaa1488|83022|50344
0xacea6a|130785|149010
0xacea6a|109870|50546
0xaa1488|97661|153667
0xaa1488|87708|50723
0xb67a51|91775|153970
0xacea6a|119698|155840
0xaa1488|58059|50933
0xaa1488|84409|51058
0xacea6a|123832|153793
0xb67a51|83133|50897
0xaa1488|102930|158832
0xaa1488|82801|51204
0xb67a51|92480|65573
0xacea6a|148866|51025
0xb67a51|84272|66424
0xacea6a|110180|66865
0xb67a51|92662|51038
0xb67a51|86116|67036
0xaa1488|82748|52467
0xb67a51|84827|68676
0xaa1488|83981|52933
0xacea6a|111749|68959
0xb67a51|91842|53101
0xb67a51|94728|69838
0xaa1488|84353|53241
0xb67a51|87048|68074
0xacea6a|43371|8949
0xaa1488|94442|156060
0xb67a51|3441|6834
0xb67a51|95004|156333
0xacea6a|50135|10117
0xaa1488|6677|156881
0xb67a51|165|7349
0xaa1488|106217|430694
0xb67a51|26201|8620
0xaa1488|116434|438039
0xacea6a|55122|11056
0xacea6a|372688|145355
0xb67a51|46321|14657
0xb67a51|110343|147189
0xacea6a|102857|17446
0xb67a51|90465|148010
0xb67a51|27548|17228
0xacea6a|141534|147966
0xb67a51|33690|18790
0xacea6a|83766|21097
0xb67a51|98768|41935
0xacea6a|165037|31102
0xb67a51|113551|42333
0xb67a51|149583|30168
0xaa1488|83808|60173
0xb67a51|113724|31059
0xaa1488|88777|63543
0xacea6a|202358|33308
0xacea6a|207411|62484
0xb67a51|139272|31539
0xaa1488|86221|63841
0xacea6a|77599|33722
0xaa1488|86048|64767
0xb67a51|131607|32348
0xb67a51|129660|64640
0xacea6a|207724|34838
0xaa1488|84922|64976
0xacea6a|145010|33907
0xb67a51|113921|32572
0xb67a51|104253|44295
0xb67a51|150653|33640
0xacea6a|192762|44580
0xacea6a|79001|36120
0xb67a51|120724|34055
0xb67a51|112946|44552
0xb67a51|110680|45478
0xacea6a|130826|47351
0xaa1488|82564|45828
0xb67a51|232513|45426
0xacea6a|157454|45502
0xb67a51|126896|50422
0xaa1488|81450|46134
0xaa1488|84724|52152
0xb67a51|109992|45751
0xacea6a|52977|53590
0xaa1488|81480|46325
0xaa1488|83015|52533
0xb67a51|113517|45954
0xaa1488|83690|54844
0xaa1488|85467|58588
0xacea6a|213288|57238
0xb67a51|131007|54629
0xaa1488|87033|62182
0xacea6a|106256|57009
0xb67a51|143141|61843
0xaa1488|91779|56281
0xaa1488|86072|62664
0xaa1488|83635|57272
0xb67a51|259302|62332
0xb67a51|103065|280350
0xb67a51|112878|281070
0xb67a51|184010|282522
0xacea6a|221981|282474
0xb67a51|106909|34554
0xb67a51|119990|55889
0xaa1488|84528|57464
0xaa1488|93740|58149
0xacea6a|109987|252926
0xb67a51|294762|205748
0xb67a51|157675|53781
0xaa1488|82023|55775
0xaa1488|84053|55996
0xacea6a|111328|57763
0xaa1488|83474|57682
0xb67a51|155192|56310
0xacea6a|39343|58670
0xaa1488|80191|45058
0xb67a51|117147|56805
0xaa1488|93163|152546
0xb67a51|102982|97659
0xacea6a|205497|151879
0xb67a51|97491|83735
0xb67a51|97951|152325
0xb67a51|172216|206476
0xaa1488|78394|153132
0xb67a51|228858|206928
0xacea6a|433176|254665
0xacea6a|183|3204
0xb67a51|120|3224
0xb67a51|223729|207150
0xb67a51|244|4841
0xb67a51|207494|207592
0xacea6a|313|5121
0xacea6a|234137|255342
0xb67a51|213|5598
0xb67a51|219321|208522
0xacea6a|3919|15370
0xb67a51|260995|208673
0xb67a51|22323|17365
0xacea6a|202244|257210
0xacea6a|14158|14122
0xb67a51|231173|210019
0xb67a51|476561|107603
0xb67a51|135352|214135
0xb67a51|198112|108428
0xacea6a|69453|262723
0xb67a51|132902|214988
0xb67a51|132186|215794
0xacea6a|72843|263829
0xb67a51|126631|217476
0xacea6a|60645|265268
0xacea6a|213618|108569
0xb67a51|130255|218357
0xb67a51|197928|108948
0xb67a51|114442|131223
0xb67a51|123883|112006
0xacea6a|62070|266979
0xacea6a|270361|111971
0xaa1488|255452|83589
0xb67a51|228456|121507
0xb67a51|247741|122412
0xacea6a|220039|207034
0xacea6a|317528|121747
0xb67a51|201591|319806
0xb67a51|131649|123161
0xacea6a|3915|35400
0xb67a51|134503|123542
0xacea6a|419128|123289
0xb67a51|104329|39976
0xacea6a|5605|39916
0xb67a51|84347|40596
0xb67a51|206736|125961
0xb67a51|124599|126364
0xb67a51|86904|46066
0xacea6a|7726|45921
0xacea6a|303148|126773
0xb67a51|132906|127361
0xb67a51|92948|47030
0xb67a51|156515|151912
0xaa1488|86578|83815
0xaa1488|100904|152124
0xb67a51|183085|70051
0xaa1488|118811|613768
0xb67a51|18072|70307
0xaa1488|113228|613995
0xaa1488|84250|70917
0xb67a51|131414|613808
0xaa1488|85164|71163
0xb67a51|96274|71312
0xaa1488|94959|153550
0xacea6a|501885|75043
0xb67a51|121956|153309
0xaa1488|92413|71576
0xaa1488|92706|153691
0xb67a51|94785|72128
0xaa1488|96510|153985
0xaa1488|110256|72000
0xb67a51|121497|154051
0xaa1488|101207|69894
0xb67a51|291998|154181
0xaa1488|109662|154899
0xaa1488|103215|112348
0xacea6a|115281|40505
0xaa1488|8634|112813
0xb67a51|120712|44494
0xacea6a|120136|44639
0xaa1488|50614|113240
0xaa1488|101250|113679
0xb67a51|94274|45059
0xb67a51|113378|114554
0xb67a51|94089|46335
0xacea6a|60184|362665
0xacea6a|115393|46259
0xaa1488|94699|115247
0xb67a51|106442|72274
0xb67a51|106332|83433
0xaa1488|93825|115436
0xacea6a|145676|82869
0xaa1488|85853|72342
0xb67a51|112338|83937
0xacea6a|144140|85371
0xacea6a|20622|76967
0xb67a51|103010|87041
0xb67a51|110144|100479
0xacea6a|221182|273656
0xb67a51|131987|169011
0xacea6a|151239|100091
0xb67a51|118087|169299
0xb67a51|107961|96176
0xacea6a|48579|338311
0xb67a51|112933|99148
0xb67a51|114315|170307
0xacea6a|145896|98899
0xacea6a|160667|99220
0xacea6a|61786|420044
0xacea6a|192578|99220
0xb67a51|115173|186297
0xacea6a|102553|99220
0xb67a51|114900|190038
0xacea6a|110374|99220
0xb67a51|126127|279220
0xacea6a|58981|438031
0xb67a51|156489|281732
0xb67a51|126690|191590
0xb67a51|200195|99357
0xacea6a|225070|440058
0xacea6a|158991|99355
0xb67a51|126514|193485
0xb67a51|100585|99606
0xb67a51|122644|194624
0xacea6a|201613|99598
0xacea6a|414329|442231
0xacea6a|190392|277253
0xb67a51|270986|277678
0xb67a51|119142|195858
0xb67a51|119519|198472
0xb67a51|135442|278790
0xacea6a|195606|278893
0xacea6a|120919|446937
0xb67a51|126803|295141
0xb67a51|126903|295676
0xb67a51|102033|198885
0xb67a51|117604|199446
0xacea6a|220085|292055
0xacea6a|57275|448539
0xb67a51|135192|292544
0xb67a51|122444|210659
0xb67a51|138594|293100
0xacea6a|104048|459075
0xacea6a|193546|294403
0xb67a51|133691|211966
0xb67a51|136356|297502
0xaa1488|125737|212181
0xb67a51|148396|302222
0xacea6a|73497|460123
0xb67a51|132217|304937
0xb67a51|139379|214223
0xb67a51|121982|300489
0xacea6a|143381|300653
0xacea6a|120933|462924
0xb67a51|202492|301385
0xb67a51|150118|215243
0xacea6a|96073|462924
0xacea6a|207300|296206
0xb67a51|120382|215604
0xacea6a|207188|303665
0xaa1488|99251|215831
0xacea6a|195011|304841
0xaa1488|99954|216204
0xb67a51|169394|305783
0xb67a51|90197|216387
0xb67a51|130771|306125
0xacea6a|181279|306063
0xaa1488|102341|111899
0xb67a51|126263|306983
0xaa1488|174045|214097
0xb67a51|126812|299927
0xacea6a|178606|299596
0xaa1488|133203|214444
0xb67a51|122857|300236
0xaa1488|99213|214969
0xaa1488|97941|215466
0xaa1488|102007|300380
0xaa1488|96601|215818
0xaa1488|99487|300633
0xaa1488|183499|216618
0xaa1488|100706|301106
0xacea6a|21183|252740
0xaa1488|107777|301318
0xaa1488|116627|301917
0xb67a51|244|4683
0xb67a51|204067|301771
0xb67a51|231|5720
0xacea6a|114748|301689
0xaa1488|98612|302176
0xaa1488|101640|303698
0xb67a51|338259|303590
0xacea6a|30231|254211
0xb67a51|122340|85510
0xacea6a|47274|334323
0xb67a51|104269|86639
0xb67a51|102034|89278
0xacea6a|35755|336276
0xacea6a|29767|338005
0xb67a51|124248|100522
0xb67a51|108375|101949
0xacea6a|80590|350565
0xb67a51|108178|105097
0xacea6a|58352|353347
0xb67a51|115095|105287
0xb67a51|108972|106718
0xacea6a|53234|354827
0xacea6a|37314|354827
0xb67a51|126012|107449
0xacea6a|51609|356258
0xacea6a|121026|34778
0xb67a51|109177|108191
0xacea6a|39252|356258
0xb67a51|95904|34792
0xb67a51|97014|35692
0xacea6a|124157|35880
0xb67a51|120286|110397
0xb67a51|222314|272954
0xacea6a|31794|357137
0xb67a51|170846|273496
0xaa1488|111096|110885
0xacea6a|297218|273153
0xb67a51|102855|111136
0xb67a51|129885|277111
0xaa1488|104990|111087
0xb67a51|112265|277472
0xacea6a|106649|359624
0xaa1488|105191|318983
0xacea6a|255050|278249
0xacea6a|200787|318996
0xaa1488|98198|305084
0xb67a51|115382|304897
0xb67a51|100914|112578
0xaa1488|102865|308927
0xb67a51|126206|308740
0xb67a51|174011|113910
0xacea6a|158144|308692
0xaa1488|102537|114111
0xaa1488|95361|114336
0xb67a51|128073|304988
0xb67a51|133446|305680
0xacea6a|28253|305733
0xacea6a|169150|263336
0xb67a51|129403|306355
0xb67a51|130044|307281
0xacea6a|145188|274487
0xacea6a|38802|307189
0xb67a51|124210|275287
0xb67a51|112164|115927
0xb67a51|105310|276931
0xacea6a|141962|276262
0xb67a51|104759|278822
0xaa1488|111608|115713
0xb67a51|106474|288574
0xacea6a|33085|280244
0xacea6a|204938|613062
0xb67a51|157379|280929
0xb67a51|232532|205395
0xacea6a|24451|282904
0xb67a51|131915|282416
0xb67a51|134331|283831
0xacea6a|20234|284607
0xacea6a|141610|288165
0xb67a51|133819|292032
0xb67a51|107326|291669
0xb67a51|132911|294979
0xacea6a|142373|291929
0xacea6a|27040|294556
0xb67a51|108219|292699
0xb67a51|110747|301924
0xb67a51|133622|296821
0xacea6a|130685|301515
0xacea6a|38604|296442
0xb67a51|109874|303403
0xb67a51|132772|297081
0xb67a51|103956|305472
0xb67a51|205341|297904
0xacea6a|140841|305424
0xb67a51|109258|307624
0xacea6a|26068|298653
0xb67a51|128883|300048
0xb67a51|109854|308282
0xb67a51|125605|302073
0xacea6a|152681|308234
0xacea6a|28031|301643
0xb67a51|110444|309380
0xb67a51|125146|302533
0xb67a51|111288|312427
0xacea6a|40191|303752
0xacea6a|149883|312379
0xb67a51|118320|378292
0xb67a51|144128|551869
0xb67a51|131942|310268
0xacea6a|161452|380016
0xaa1488|106041|311260
0xb67a51|145241|610251
0xb67a51|126688|311161
0xacea6a|24441|317258
0xb67a51|131080|610612
0xb67a51|133099|317769
0xacea6a|193780|610564
0xb67a51|145683|612112
0xb67a51|109287|318877
0xaa1488|131836|612546
0xaa1488|95328|319627
0xb67a51|144956|612359
0xaa1488|101417|441678
0xacea6a|191801|611767
0xb67a51|124897|309153
0xaa1488|151487|613297
0xb67a51|199407|613110
0xb67a51|128581|309947
0xacea6a|33551|309423
0xaa1488|116756|614358
0xaa1488|124988|310397
0xb67a51|142310|615902
0xacea6a|86712|13833
0xacea6a|28062|309788
0xaa1488|106558|317887
0xacea6a|69142|15155
0xaa1488|94792|318371
0xb67a51|41906|15216
0xb67a51|12615|16052
0xaa1488|106954|319901
0xacea6a|119095|16014
0xb67a51|87787|49539
0xb67a51|50806|30643
0xacea6a|11281|67464
0xb67a51|49920|31218
0xacea6a|5062|47116
0xacea6a|132529|30947
0xb67a51|92987|47273
0xb67a51|133252|117277
0xacea6a|268295|117229
0xb67a51|92604|47917
0xb67a51|158260|117576
0xacea6a|9625|47739
0xacea6a|242925|119026
0xb67a51|87991|48340
0xb67a51|144954|119437
0xb67a51|139792|123665
0xacea6a|5974|49394
0xacea6a|246070|121908
0xb67a51|89702|52374
0xb67a51|125430|124548
0xb67a51|154067|124845
0xacea6a|11829|52914
0xb67a51|88841|53313
0xacea6a|229757|124797
0xb67a51|88629|53770
0xb67a51|145100|128578
0xacea6a|7215|53628
0xacea6a|225080|111922
0xb67a51|137154|112561
0xaa1488|86055|113313
0xb67a51|95507|54907
0xb67a51|135703|113097
0xb67a51|88652|55942
0xaa1488|102293|202031
0xacea6a|238915|113067
