read_header_duration|decode_duration
31205|310020
2662|110297
2520|131830
2682|112207
2660|133737
5580|171616
2041|111120
2138|140111
3200|110928
2829|96531
2560|133931
2306|102010
3040|132316
2567|164956
90381|101943
3375|203562
93527|189769
98365|198524
5798|101369
99887|304826
4887|204200
4125|108126
9352|104294
105156|111509
3530|197117
8698|198651
7960|307843
3922|142146
32063|92921
197144|608661
99180|799556
95515|203909
200022|412526
200727|209506
6493|206934
15478|216576
2950|116898
2921|205090
2715|194123
3173|202821
88414|122424
95919|200516
100353|299849
3175|5483
2644|150957
4141|148760
2572|134761
45226|168607
2583|140313
2639|133640
3351|105868
2243|120999
2489|162161
3238|112313
2594|132372
7630|160838
2501|138079
10810|117649
2696|123123
3600|136929
5145|128633
2396|133522
2674|161662
2053|131326
2981|159813
3842|115573
3918|129767
3110|126761
2681|159981
4307|126979
14948|104040
6792|131172
3331|133481
3032|160895
65976|144835
3707|111146
12050|306038
59929|160475
3142|137116
37292|154011
3852|131490
6512|201083
6165|401137
188368|390012
11222|306697
97725|309051
189954|199789
99649|108705
103465|111064
100755|700815
4107|5174
15059|113834
5979|162467
2987|102057
3238|101581
2580|98234
3018|183130
5631|106613
3289|141033
4686|105135
2564|105332
2738|104217
2507|113433
2380|143648
2539|105800
2636|111308
3454|175457
3131|97913
2801|116491
2609|178288
3113|152665
3181|106530
2636|99219
2529|106815
3488|149406
2557|96561
2594|109005
2487|123684
8710|101247
3001|97844
3901|115010
7132|104794
94012|101061
5138|101753
4111|111036
2740|122929
3754|91980
2306|98244
3584|122100
2755|93549
2482|123515
4405|92141
2263|149418
2517|124061
2793|95928
2530|128843
3957|92225
3717|112302
2639|96006
2368|128568
8169|103867
3171|104684
2459|145013
8127|103957
5495|104217
97724|206697
101406|204851
101876|305772
4453|101513
27992|422588
4289|5116
2433|67828
3961|4533
2661|10907
4839|6135
2665|3285
2664|10215
2746|3178
13703|14231
14270|14940
5086|6925
3219|4631
2353|12070
2469|3204
2089|2826
2212|2862
2427|3088
2166|19363
2630|3692
2478|109548
2509|83867
2790|84512
2418|109744
2570|3354
2534|91967
6058|107413
3273|83607
2715|82441
2210|176832
2293|109616
4507|84605
2380|88464
2535|84317
2511|157126
3545|85224
2838|96002
2805|308718
2484|92846
5484|108302
3209|87616
2748|111017
2813|108835
3830|85602
5113|87389
2455|109065
2439|84864
2748|113760
2867|89951
30568|246053
3229|114054
2959|86934
2237|91174
2764|91277
3849|173219
2886|90185
3714|92905
2623|92187
3208|116625
2703|91959
2604|123561
3767|62959
3012|89518
2448|89121
2562|184602
2828|88533
3421|94754
3305|92664
2845|95333
3512|92983
5561|154838
3174|3679
3591|11631
2673|3321
3410|4026
3040|3480
14654|15172
2586|3314
2781|3872
3477|4235
2652|3408
2366|31287
3557|4111
3323|4630
1979|2749
5323|5772
2538|10644
2667|3961
2514|3477
2627|3406
2442|2920
5031|9590
2522|4632
11718|12424
2229|2868
2570|3185
14902|15565
2191|4154
2770|3495
2995|11555
3220|3832
2960|3522
2318|3371
3272|10517
2436|6218
3711|4662
2496|105651
3187|87994
2787|91508
3723|80724
3044|81449
4039|4706
2394|92428
2621|114015
2285|80728
3142|82285
2254|106212
2661|112342
13836|94406
2639|119200
4550|83186
2212|81548
2615|115560
2619|81406
2466|82232
2633|114267
2719|81628
2598|116217
2627|81098
3463|81460
2498|106361
2785|81014
2309|82110
2285|81401
2591|136474
2698|95804
3456|116619
2447|113132
7449|113613
3374|94941
6899|112034
4043|82198
2511|81441
4447|100356
3122|108826
2402|104575
2607|92827
5543|83827
2443|120002
2402|84515
10466|102639
12303|106164
3585|201843
3551|99332
2299|5590
12885|114277
5199|156808
6455|142033
3232|205205
2393|171783
2456|151766
4844|150373
3756|124153
4541|92581
2628|158838
3901|92814
2141|94307
3453|186957
3259|93834
2255|166582
3582|92143
4050|98864
2317|160584
2328|92137
2026|157913
2480|93575
2821|99481
3190|156918
2415|93368
2386|124551
6610|131440
2539|152583
2866|128900
2585|154111
3868|189467
5794|9559
6632|158390
68629|93987
3422|127656
2507|169413
5540|105390
2650|93116
2641|88646
2395|92682
2490|94545
2557|164995
2636|166564
2749|90214
3323|95246
2269|158630
2538|101867
2597|94704
6380|94776
2113|162746
2481|94166
71376|171040
3868|63192
2630|90239
3685|130645
2668|141582
3729|71862
3464|103425
4002|197347
5239|104397
68998|268291
57295|150540
160024|164839
10882|203561
10784|103858
3640|106955
3317|67943
3722|158857
2587|141086
2573|159481
14280|105165
13993|126306
2502|154966
2413|119523
4333|108191
3679|151928
4079|105923
3717|106410
2558|107982
96951|197340
96559|105105
59981|265389
90308|193606
6657|108537
2491|107846
2539|155812
2746|121632
3701|108248
2496|173816
2621|109012
2855|118170
2641|192936
4496|108679
2334|109953
4233|156423
2698|140842
3739|108673
2157|118554
2600|155925
2715|120199
3548|153897
3790|164843
2551|110671
3137|193962
104376|110074
3590|102156
4150|200716
3304|120689
4304|110333
9044|135231
4018|151099
2807|108784
59930|157923
3364|77497
3373|120677
2092|97536
3026|302702
4029|298589
7633|109200
12649|104248
7473|106765
5354|125637
14059|113866
7299|200289
2533|88947
2391|118480
2578|124470
2696|88641
2637|126239
2824|92684
2814|126383
2587|129330
2227|125727
2989|92094
2927|97604
2068|125861
2633|91925
3110|91141
2578|119183
2908|94337
2567|122787
2479|92787
2439|124134
2499|125774
4548|92402
3055|127285
5901|91699
2622|126278
2316|98589
3354|91350
3583|129750
2521|114157
4620|142954
2597|122228
4748|101092
2295|129553
5707|99617
2226|102917
3364|130823
3444|96368
2626|127023
2280|102543
2471|130838
3402|94609
2785|95035
4138|90252
3043|186988
6269|101915
2671|94810
2829|114632
2163|88460
2680|100517
2727|202059
102361|107722
4899|193399
5650|199227
70642|168674
2412|122977
3746|120802
31493|231012
10177|90926
7104|99976
4359|105098
3035|175430
102367|106335
4094|103233
2630|95074
4270|103897
2817|28452
10980|210834
202173|207299
53095|154131
12491|15364
3074|103430
2699|81920
3388|103643
2689|80610
3357|82078
4545|104078
3524|4924
12547|22862
2294|3627
3680|10267
8126|9321
2556|110208
2385|105716
2766|80364
2575|105209
2482|103401
2857|79759
2522|104263
12593|93813
2739|104833
2404|79610
4352|83948
2451|105157
2725|80255
2447|105661
2499|105085
2719|80468
2162|81257
2552|106237
2480|81438
2350|105918
3689|81427
3486|80780
10721|105965
2483|81926
2303|81755
2177|82903
3285|149982
6595|99185
2309|81848
2495|111697
2562|106113
2732|82347
2982|80964
2657|78542
2602|90699
2360|132426
2605|104713
4894|103209
5293|101665
4100|200374
5804|104364
4393|304919
290029|394531
94812|298464
96066|98697
3175|105312
100686|204019
3534|193472
3320|7696
5268|10891
3985|79830
2811|79619
2465|13199
2406|108735
2279|10374
4891|5931
187462|289692
2245|20268
2688|11271
2480|68893
3040|3773
6125|116619
2900|146665
2334|147363
2788|115908
4764|50545
4874|81693
6330|13408
2753|197906
4006|81777
4384|99699
9171|103343
2311|108582
2515|82536
3593|127786
2415|87304
3078|80497
3519|146370
2832|87512
2580|244350
2660|89610
32747|184319
2565|156911
2467|88114
2530|150190
2373|93423
4039|83337
3208|256171
2468|90461
19564|187424
3324|83292
2461|151059
2716|105881
3532|84208
2641|105466
2500|84518
15908|185485
12785|115270
2564|152877
2761|138765
2573|157026
2410|168534
2490|82293
2715|104584
3889|116138
14393|198985
3618|206906
7421|100892
2706|108666
2548|83387
2629|95520
3543|120611
6913|102655
195463|298449
45082|244194
10378|104928
3770|90038
7143|102005
93386|293307
5356|101872
2740|13090
2819|13034
2330|20275
2443|101841
10005|201161
2595|253438
5298|86904
3339|4032
3027|10817
2291|13015
2602|9442
3095|88554
3176|85720
2554|12558
2448|13087
2431|12912
3903|4414
2693|4094
3016|13222
2263|11518
2693|7105
2406|13897
2528|3131
2282|20030
2881|10655
2187|19113
2344|9984
4543|25378
2110|25345
2403|3065
3121|11691
2313|25173
2626|44095
2936|10874
2565|55121
6178|9580
2346|50623
4221|49697
29299|210433
2647|254968
2386|84628
2652|248956
2780|83425
2289|146439
2103|118722
8211|115384
2482|88422
2621|86185
2757|86232
3012|117037
2615|87775
2647|288869
2305|86611
2996|84625
2899|239643
6721|84760
3235|150769
5637|84883
2429|83915
2668|150031
2646|174564
2642|85117
2775|285970
2402|88133
3818|180869
4812|114182
3063|84982
3201|99678
3936|98483
2425|151288
2610|86721
93129|295855
3753|304468
2078|101789
82899|382578
11954|106847
3298|101090
3987|8410
107472|198013
98542|202749
33743|184265
13614|104784
2702|147767
2280|84757
3285|88505
3076|154583
2912|83978
2548|150339
2438|90259
3292|8052
5929|100892
3612|101399
5078|202881
4217|95054
4912|101633
2524|126296
2286|154291
2527|86958
2272|156181
3365|87275
5901|125669
2795|203180
2682|86263
2457|207976
3205|101239
3119|101176
6303|102028
33514|234221
77736|182894
4510|100929
4476|100960
101832|107000
3728|101801
2547|91328
81497|181540
102643|107820
104709|108816
6431|106227
10406|11187
2585|3585
2871|3860
2520|3538
2506|4181
2868|3714
2910|3656
2786|3646
5566|7134
2932|3920
2880|3908
2583|3537
4402|5620
76472|87209
3471|84249
9345|104739
8211|103906
3691|100439
4357|105448
4134|197058
6898|102196
11126|110512
5700|103700
74097|167775
2279|3003
2195|3115
2742|3458
2475|11689
2516|3407
2610|6170
3301|80707
2353|104743
2798|80758
3731|4740
2905|104241
2437|106565
2538|79247
6526|114151
2732|80749
3053|81132
2455|106962
5744|87148
2810|81167
3228|91851
2259|87038
2863|124745
2658|86794
3676|94093
2730|135833
2379|84914
3702|102323
4246|132704
3764|85057
5121|134504
4812|102179
3252|101328
3549|180914
3567|104128
9553|102681
5904|99868
3446|100562
3656|90794
3546|171674
2620|88742
4166|34695
2694|192081
4226|99871
77480|169319
2798|138635
4058|88309
2917|153365
2462|108939
100078|104272
6598|98073
4546|112380
2469|113803
5764|102228
2437|81933
2441|111890
3319|86153
2362|9049
2997|3597
3333|3881
2425|11718
4709|6225
3140|4413
2374|3706
5815|6324
12055|12700
2614|3075
2428|2837
4186|4800
2216|2875
3028|3710
14701|15604
2925|3599
2596|3326
3634|4573
4220|5129
2657|3933
2614|3780
2911|4207
2256|11568
2660|5786
2326|3372
2429|104230
4037|125722
76400|80910
3518|110971
2949|10321
2251|5356
3048|7898
2588|10566
2816|12171
4726|5845
3934|5547
2302|11759
2456|6641
2670|11460
9433|81108
3547|87619
3874|108884
2411|81301
2913|82677
2517|9537
3989|83813
4469|80784
2735|106646
3863|18162
3643|100671
4307|82973
2656|104914
16200|99647
2543|107359
3885|85889
5197|82231
2431|109710
2568|105751
2672|107898
2210|83989
13252|93129
3796|83043
2450|111041
3366|88875
2452|113400
2810|107062
16510|115008
2233|156223
64428|82180
2063|96746
2774|84036
28973|82268
8365|10357
2262|2926
2666|11563
2743|3567
2891|148973
7153|99748
2563|3045
10745|12617
2596|2967
2842|3301
3521|4016
2629|3214
2646|3215
2710|3221
2461|2989
2541|6743
2543|3066
3682|4307
7785|9560
3061|4284
4688|10967
4297|7033
2656|4178
2434|5027
3346|4654
2914|11048
2459|3857
2559|3244
3546|4141
2254|9884
2646|3226
2457|2995
2313|8532
2378|3263
3312|3955
2990|7541
2632|3208
2712|3273
5336|6250
2246|3760
4431|5215
1777|6315
2645|6632
2447|5067
2637|4106
2571|8261
3113|5841
3104|4719
2382|4522
4797|10759
2197|4291
2578|9341
5677|10199
2130|9541
3604|4571
2816|7552
2464|10514
2255|4265
2883|11330
2529|6424
7340|8585
2713|12636
3589|8589
2230|10439
3021|80273
2572|145655
16087|93933
2527|82162
52748|79645
80096|83765
3684|54935
4503|99955
4184|8646
4808|6797
2780|6195
4324|97342
3703|81721
2624|79743
2463|105838
2743|107893
2569|80283
2151|83470
2656|105867
2725|92070
3519|82157
3462|104955
4004|50080
4677|100057
2300|130328
2674|80086
2504|88263
2731|79559
8277|109300
2375|108936
2466|84052
3937|95782
10976|199150
2712|454645
2658|264663
2321|102907
2454|366876
3815|96440
3413|137459
14875|133620
6329|100763
4227|440840
2947|103291
2494|98890
3502|137519
5561|202015
6492|102761
2860|122325
4729|139699
2188|330729
2299|339826
2107|105390
2137|166010
4483|165660
2478|136681
2293|347871
12198|112000
3902|137439
3108|165635
2402|108344
2415|94733
3498|122975
2663|100436
3033|136382
2500|111084
3912|95910
2587|158175
2716|106452
2335|222338
2105|159891
2344|95771
2515|158967
94629|196929
200208|202284
103684|202333
9189|105019
6170|103184
3486|88869
3663|5436
5757|200454
6653|100954
207189|297150
3801|84425
2556|120004
4598|118654
15179|105750
2832|121127
2843|87884
3704|171657
2764|119257
3048|82417
4916|119304
4487|89234
2669|86353
2624|120297
2526|121416
2578|88131
3642|120442
2434|200091
188201|194541
13849|105875
4529|120558
7084|90320
3736|137606
2263|120225
2189|93779
2307|121071
3059|89382
90429|92895
7149|101489
3762|101647
3919|102957
6191|101165
7202|101847
107820|110722
6695|193632
7204|100969
90437|288282
3333|101401
3487|104227
4716|106429
93175|193337
98895|104761
9987|104998
110101|111645
2544|124572
4142|85636
6679|100995
3960|101841
3592|108372
104453|108096
5592|191100
202526|308961
112257|201107
189107|291028
201684|304347
3477|107212
103237|300094
86004|88902
2158|199562
88375|297544
4068|4840
60338|61191
5478|202957
196041|490963
100739|310542
3993|4991
95094|95876
57989|157398
2883|108503
2077|110303
2141|173049
2471|118700
1944|218399
2689|99355
2190|95301
2636|125450
3455|85770
2222|114648
2487|124083
2461|127125
2529|93468
2678|115112
3738|87071
2405|89765
2689|116619
2156|125829
3299|136931
2720|92066
2632|151767
3712|98959
2725|97771
2385|202663
2346|192974
3366|115997
2645|147332
2348|124905
3314|134244
24013|193550
4591|199444
5688|299353
6166|105430
8635|410264
5173|307909
97171|400373
95072|597804
299759|308883
5922|8880
3997|4770
88539|89191
6773|7297
14983|15460
2309|2890
2672|3708
14094|14670
5254|5881
2644|3348
4021|5304
16085|17250
2338|3285
2594|10435
2605|4053
4126|4783
2731|3743
2372|11874
2489|3227
2257|7444
2418|14690
3435|4353
4083|4959
2385|7184
2582|7999
2533|4019
15895|25480
5363|6590
4445|11270
3206|14240
2602|4764
3293|8770
2274|13710
3404|4900
2572|12341
2770|3751
2914|9055
2667|10444
2678|15192
2519|11147
2362|11033
3431|5028
5376|6863
2214|8515
2606|9793
2738|4345
2424|11166
2477|16253
2345|4087
2899|6932
2770|11171
2848|5105
2721|3714
2378|11414
2399|9956
2625|10223
3073|5235
15953|16961
2618|38975
4553|12359
2047|43677
2281|12618
4666|5722
2926|4370
18523|32938
1973|11200
2793|7095
2461|4759
7987|12307
2153|10710
4888|6448
2376|10163
3031|80410
2527|3310
2262|4535
2552|12163
2325|2843
2185|4402
13696|14378
2430|3050
2520|4168
2535|11053
4118|4524
12697|13886
2147|4835
2130|3280
2937|10445
2673|6366
3223|3878
2279|5807
2192|3062
2399|3621
3335|3931
2341|10477
2158|4065
10731|13428
2699|11031
2383|5297
4494|5533
6364|10312
2502|6334
4431|10690
3199|3919
2638|4069
2924|4033
2712|10329
2347|5755
2802|4013
2805|4351
2269|4228
2581|6854
2501|9757
2419|4423
2375|7310
3359|4013
2404|10838
4570|9500
2227|5909
2499|12544
2698|6216
2725|3755
2293|12195
5694|7233
2474|11585
3583|7147
2842|8120
2457|3872
3160|4687
4175|6020
2516|3434
2237|7854
2252|3242
2462|9406
2692|3702
3821|10165
2651|3636
2620|9674
2475|3467
2423|6333
3540|4610
3364|15514
2928|8093
2165|3387
2345|4571
2434|3244
2585|10530
2135|4860
2708|3605
6477|7412
2613|4456
2273|8683
2508|10362
2352|8807
2490|3605
3033|3825
2387|11372
7292|104294
7536|105802
100445|206635
94595|199735
7066|109682
15165|110185
4125|104663
3035|94044
2673|98144
3241|165466
4061|102065
2746|94676
3697|125682
2815|3181
2397|3062
13447|13975
2598|3638
2140|2758
15174|24794
3912|84049
2350|106619
2710|79638
2466|107398
2569|103923
3013|81727
2473|148576
2717|128618
2557|91396
3308|159460
2410|92486
3552|94846
2336|80985
2219|108201
2488|81616
2044|106975
2403|104842
2802|79726
2265|86398
2405|105107
2288|80813
2457|109428
2428|103526
2708|94357
2367|156301
2366|160254
2220|131602
92323|192503
3875|101873
5180|102387
4685|128817
3731|95518
3704|103650
7994|101235
3063|157572
3781|126380
1953|137058
2436|92013
2433|90255
2009|151524
2592|102370
2406|94594
3680|150795
2653|100932
2432|101046
2411|139398
3023|139495
5532|99428
4136|90786
2584|90096
3596|96158
2637|265436
2561|93362
105926|111692
4277|207909
6669|103827
3595|4443
2808|10330
2454|78889
2435|5246
2438|87284
3029|12814
3723|72247
3035|22531
3524|94523
2665|81594
2491|308942
2267|95177
2665|100499
2327|255214
3019|124649
2215|86699
3306|4192
31696|91199
3883|83176
3688|31708
2176|66757
2775|30326
6376|7683
2286|11581
2646|101468
3611|92417
4505|72895
4107|39439
3221|4434
2554|10342
3656|45125
3278|44470
2612|23486
2247|45837
5037|5967
2531|11786
2200|47932
2480|43146
3505|39084
2930|42935
3828|5057
2044|20872
2213|53644
2512|50984
2772|31965
3099|41502
4642|5975
2530|10001
2995|52589
2339|125396
2651|80252
2569|140852
3278|84751
2122|132604
2478|86913
2779|83622
2384|152735
2365|109469
3324|83741
2080|81300
2359|145213
2779|80247
2482|105618
2224|198593
3099|82242
2631|94904
2328|80679
2191|219880
60019|89797
3820|134705
2445|102010
2562|96200
2869|221674
2697|280079
2819|99314
4463|162383
5297|97797
3978|4677
2646|27243
2605|7449
4328|28091
1920|28359
2723|13447
2525|11568
2652|20150
2778|20527
3640|4280
31081|39648
2097|2398
2508|6933
2303|25882
3026|25518
2653|18515
2479|11058
2588|27344
2710|27835
4829|5926
2616|23866
2233|27456
2298|28724
2464|27165
2312|30468
3917|4467
3177|11221
3042|4106
2453|24389
2295|68693
2137|31360
3677|68882
3857|4423
2077|185979
4475|87740
34467|88523
2587|248613
21302|29498
2163|29234
2334|82487
2931|34550
2584|90576
2911|90522
60404|155553
2924|186854
6803|207123
4266|165205
2593|90918
2357|191345
3634|232165
5838|85210
4100|194510
2703|94310
2473|265185
5014|114504
5230|204250
2580|202152
100443|110540
93823|96957
3438|101251
7211|58282
2467|168857
32710|95696
3011|90059
2605|88837
2812|137792
2886|290522
104711|200443
4696|110732
2486|322443
6908|101009
8040|203989
6571|116683
5829|114454
12082|306148
11243|106812
6291|105360
4235|106349
5383|104620
4323|5254
5306|111887
11388|12367
3324|3776
3070|8227
2286|10865
2196|14714
2559|7790
2485|3146
2552|3187
2296|2823
3104|3600
2866|3480
2526|3569
2489|8477
2349|10204
3527|3988
4240|98957
3224|326988
2359|172319
2731|210211
4134|200506
4159|308891
2711|127355
3175|7443
2828|62029
3326|20087
4883|7141
2624|113913
2266|88473
2229|164607
2368|88266
3708|83371
2071|114777
2572|148933
2349|211821
4798|142288
2265|101949
4451|103322
3107|93458
4955|111478
2497|175098
3376|194930
2877|97676
2111|184370
2631|144409
2362|175015
3725|130925
3968|108789
5106|179897
2532|191899
2500|230999
3999|178239
2772|149692
110116|305833
2576|127085
5426|97414
2438|175581
8315|112707
2665|333615
103027|107615
2297|91877
2761|128149
9377|204456
9811|202277
4470|91045
7391|205845
5332|105429
4397|118594
2567|90982
2529|145030
2396|159168
2066|112986
3272|200712
6161|102278
2377|106381
2844|225917
40102|40701
2740|3369
15179|127729
2556|3033
3079|3575
5804|8768
66362|163196
44385|112181
2696|140678
2842|92530
2187|114147
5755|297486
2363|106903
2254|143523
4211|92804
4058|92797
2328|146219
2390|117203
2172|135124
3664|160003
2223|138908
2783|144990
2244|113375
2334|141666
2565|161043
2199|91188
