read_header_duration|read_duration|decode_duration|cache_read_duration|randao_lock_2_duration|simulation_duration|redis_update_duration|submission_duration|optimistic_submission
56|874|508|374|5705|20749|5570|33805|f
59|1038|582|344|3184|28230|6172|39574|f
46|1450|389|348|3010|25993|6792|38007|f
123|6036|414|430|2771|24110|4438|38222|f
59|838|443|363|2554|22975|5033|32225|f
59|1437|496|321|2192|21455|4810|30732|f
62|1146|462|475|3155|32165|6117|43543|f
61|1310|420|373|2227|41434|6655|52438|f
79|207054|104982|88378|3645|95324|18575|517981|f
50|105557|5564|422|2330|66345|38577|218820|f
144|112671|5597|355|1932|79569|14839|214984|f
54|151899|4485|316|1985|104423|14342|277468|f
64|128558|5202|437|1961|115890|17125|269195|f
134|115119|6380|397|2676|116916|16993|258507|f
79|12609|476|376|2434|26844|5648|48406|f
47|1227|491|346|2549|25175|6165|35973|f
44|151522|6294|386|2003|71595|15664|247485|f
207|106905|96866|4507|3244|190922|205787|608261|f
67|109380|98192|411|3047|187332|107174|505560|f
58|153586|20542|382|1926|79046|30001|285529|f
53|111285|4874|436|1982|66603|15501|200706|f
47|153558|6178|429|2248|66690|14830|243959|f
49|109795|6067|367|1961|69030|15804|203043|f
141|153658|7152|407|3098|68448|15613|248411|f
45|102905|6377|447|2026|70116|17692|199589|f
43|152899|8700|449|3840|99702|25079|290694|f
2021|110983|6264|382|1938|116672|19829|256088|f
56|153041|7113|338|2532|105863|15455|284366|f
44|120661|7325|308|2625|103937|25819|260698|f
53|143728|6311|462|2182|110085|39355|302144|f
5792|166659|6540|400|1988|90417|18918|284946|f
102|104503|7544|529|2254|114096|19927|248886|f
54|156820|6483|374|2139|121308|18203|305347|f
44|104240|6278|392|1991|116807|17756|247483|f
104|155182|5085|378|3115|197671|16256|377717|f
72|113637|6338|411|1943|91257|18035|231643|f
53|156633|7410|470|2095|82839|94834|344311|f
84|106763|198547|4157|289868|102188|2096767|2798317|f
68|206125|98459|97476|209905|194616|2205676|3012300|f
66|195822|9432|289074|99523|207999|1399367|2201242|f
72|607141|397029|295721|206734|10|897404|2404067|t
105|157319|6859|543|56282|94506|16848|332386|f
46|118850|21311|423|2645|90679|15082|249015|f
150|201639|8270|191538|4712|93366|2211063|2710611|f
61|101836|200105|194679|97376|299320|2008444|2901789|f
46|206900|393672|102421|101402|297245|710016|1811674|f
74|109789|96298|93599|7667|197997|494602|999982|f
56|972|597|382|2657|22326|6778|33734|f
79|97944|2018|406|3235|394528|8988|507156|f
65|100703|1192|440|3313|465710|6340|577728|f
69|108727|203026|91204|3560|398329|1894807|2699679|f
44|296875|197432|92265|12592|292249|1496023|2387480|f
79|1477|671|1432|96599|201875|306210|608286|f
74|207669|295745|95616|4498|14|1498948|2102535|t
89479|190501|7066|99538|92297|18|1014783|1404224|t
110|211146|98347|200438|293525|608207|1799037|3210727|f
40|8564|394067|204435|396598|302119|494443|1800244|f
100|207404|105519|188191|308402|97597|1592611|2499751|f
55|107327|93608|96017|105301|303382|509232|1214893|f
65|196289|106186|384982|102147|98014|213341|1100986|f
52|198887|206040|103262|188168|110893|791831|1599097|f
52|95013|343|380|2717|19499|7260|125234|f
53|80106|474|422|2394|15607|5316|104343|f
63|80158|395|383|2448|13592|5682|102679|f
61|24516|384|484|2818|15451|6070|49751|f
53|180886|717|417|2279|15702|7270|207300|f
57|100321|690|347|2878|16736|7990|128997|f
107|80576|642|404|2246|19733|7743|111366|f
54|183302|932|391|3483|19112|7756|214996|f
61|115555|708|432|3032|25529|7715|152996|f
51|188449|907|325|2684|23643|7391|223423|f
53|143955|703|334|2184|23734|6765|177696|f
103|137014|944|380|2695|24992|6988|173044|f
82|139786|993|385|2346|24084|7649|175270|f
47|101689|952|319|2716|25390|8143|139231|f
63|147280|977|374|2829|25738|7228|184453|f
60|198101|779|349|2689|27155|8051|237184|f
17462|120986|1058|378|3438|26101|10464|162449|f
65|137623|793|414|2237|29399|8754|179242|f
59|103710|1009|417|2430|26957|8251|142795|f
44|137412|781|406|2781|30159|7516|179077|f
41|116374|797|364|2891|29423|7239|157110|f
50|136097|770|350|2368|25984|8390|173980|f
40|104447|775|391|2483|26253|8393|142765|f
65|136956|721|371|2823|31061|8736|180692|f
55|81292|723|355|3047|29036|7688|122160|f
33|137034|761|424|2777|27697|8844|177557|f
65|136390|1007|380|2517|27325|9096|176737|f
144|82977|1014|354|1942|31583|9113|127001|f
10038|103526|1766|924|3721|31450|13896|155309|f
65|167855|1629|416|4461|156557|107760|438705|f
132|100862|1310|97744|3477|98047|101759|403228|f
60|202361|1594|2685|4284|89441|16323|316717|f
56|189173|2216|4149|3165|90315|11250|300306|f
61|198549|1539|2202|3399|93069|101253|400030|f
53|162862|189290|408|3393|197104|401286|954369|f
71|101369|2158|95363|10646|96118|304509|610190|f
52|112382|98840|8262|93484|207312|391078|911376|f
55|34158|65934|312|2184|40719|76761|220088|f
55|101820|2274|1481|4472|90196|104223|304489|f
46|197809|10512|802|4646|205612|22406|441808|f
60|428296|7936|366|2002|120118|207275|766013|f
54|178859|1034|255|2706|31372|9748|223990|f
59|86124|1551|295|2680|33831|10434|134940|f
103|83683|1621|432|2755|32415|10202|131129|f
38|138454|1643|431|3211|32317|10507|186618|f
43|171474|1518|276|2084|32351|10534|218260|f
72|82332|1650|383|2545|32514|10618|130072|f
61|123603|1144|431|2233|44761|11085|183279|f
10224|118588|5813|384|1972|73752|100170|300701|f
90|293069|105207|409|90933|300675|400160|1190480|f
7981|377611|33308|351|3774|92649|17996|525715|f
57|285791|7259|379|2638|66387|28219|390698|f
56|352949|7520|372|1962|62904|31554|457281|f
61|105439|7371|84843|3337|63611|34576|299204|f
63|169116|8214|467|2795|295433|612117|1088186|f
64|505497|96749|556|3693|137984|74731|819234|f
54|103485|2051|5505|90518|100560|308034|610182|f
55|99552|2189|2265|3974|96600|204987|409587|f
91|92824|2298|6539|89243|100719|101120|392762|f
265|406731|99241|505|3311|158717|36333|704860|f
74|270389|6864|369|1975|94280|20583|394481|f
969|179364|7164|364|2107|86245|18707|293996|f
57|363443|7260|408|1978|94091|20403|487610|f
44|187410|7472|411|1960|112645|24943|334865|f
52|457734|6063|381|2014|109851|20163|596283|f
97|114201|9326|459|2856|162834|39728|329436|f
47|119537|8721|373|16803|125319|23394|294171|f
81|207598|8622|351|1997|112529|23419|354537|f
56|420623|99093|1143|3304|195132|215762|935081|f
114|405190|102546|2581|90559|125071|75143|801124|f
44|114412|8528|515|57336|131154|23846|335831|f
964|232528|8502|355|2006|122369|23600|389381|f
44|423307|8259|425|2010|126411|269126|829558|f
47|168693|11218|88670|3346|195250|314603|781808|f
54|93383|4731|1227|88602|104290|204436|496695|f
136|94275|1940|3412|3282|86605|124524|314058|f
30|193394|94332|2615|3789|125510|91889|511553|f
83|13889|185644|2767|5708|94241|209337|511610|f
38|89608|2448|3879|93396|98362|11003|298714|f
347|203535|101013|1327|103340|190269|119426|718958|f
69|128166|6860|475|3317|80613|16155|235612|f
10206|135936|6885|399|1976|90430|19660|255324|f
45|129061|4833|426|2598|75806|109389|322138|f
72|118656|25559|420|2001|92704|17377|256741|f
68|106432|6902|396|1930|75210|20571|211472|f
66|163929|6204|720|2532|66230|29301|268942|f
53|96316|2285|7756|3523|189029|114060|412987|f
102|2209|696|934|4641|390940|300305|699748|f
87|109415|96710|6003|200566|11|1290404|1703145|t
96|302065|9953|89906|3628|10|595872|1001482|t
94|121090|39646|1616|3204|6|201970|367567|t
63|113090|4855|369|1930|14|17469|137751|t
57|124161|6203|444|1964|6|58735|191582|t
62|112605|6892|435|2632|20|17821|140437|t
63|153153|6477|430|3240|9|80245|243582|t
67|101395|2377|97117|5959|92900|10847|310618|f
65|157781|10877|368|2201|71484|34113|276864|f
91|107709|5887|429|2056|85475|20296|221878|f
52|405343|6254|431|2205|68534|84238|567033|f
70|137901|56997|323|3607|91678|106653|397184|f
69|109365|94684|494|2624|88269|20948|316414|f
79|123195|6088|371|2406|103073|37295|272457|f
56|144434|5437|411|2104|90300|20357|263071|f
67|123649|6161|416|2265|70015|21484|224020|f
45|116203|6913|421|2732|74363|19967|220623|f
53|143972|6242|424|1975|72344|17163|242150|f
60|143050|8440|1451|43359|98591|211156|506098|f
54|200520|8511|436|91041|99579|210302|610411|f
67|108089|195095|505|3363|93223|112754|513054|f
98|1011|609|879|98736|100298|507799|709365|f
64|107526|5183|96831|98675|92723|306239|707202|f
71|9679|196517|195034|210234|588480|2008999|3208965|f
133|133270|7045|492|2144|182205|22716|347898|f
60|146103|6725|375|2071|72556|56163|284016|f
49|116536|5666|374|2264|102039|23041|249943|f
50|147201|6596|470|2093|70209|17482|244084|f
144|120742|7133|390|3132|104010|20376|255811|f
66|129868|6709|472|1946|92633|16567|248219|f
41|116675|30238|438|2475|111061|20863|281797|f
59|121184|11795|2528|1949|279303|1005044|1421829|f
72|405652|398197|92755|203940|499493|1317777|2917847|f
43|532242|198191|2098|4079|191871|512794|1441297|f
50|820|475|353|10463|87868|10789|110792|f
57|209671|5815|446|2046|89330|112332|419661|f
77|1134|526|322|2489|21875|7683|34049|f
60|964|391|374|2717|22473|6602|33566|f
54|806|482|379|2439|22062|7362|33548|f
62|144060|6255|340|1981|76699|70453|299807|f
34|147244|6824|393|4884|157769|19294|336431|f
61|1299|650|475|2705|22450|6588|34201|f
45|129794|6332|403|1991|84654|17487|240681|f
47|256|105|444|2520|11294|4354|18996|f
54|578|281|529|2017|7430|4700|15562|f
8133|9328|456|386|2791|9300|5280|27563|f
81|1211|426|695|2845|8480|5313|18990|f
43|1217|485|350|2658|10523|4650|19907|f
54|11622|406|386|2788|11298|4537|31086|f
55|909|377|359|2848|10486|5176|20185|f
61|1376|448|475|2264|11212|5049|20847|f
59|9135|396|408|2297|10957|5399|28617|f
56|2506|479|365|2470|10925|5285|22048|f
53|1742|528|457|2663|10915|6340|22666|f
56|11206|525|432|4913|11796|5226|34119|f
47|868|487|353|2392|12463|5314|21902|f
63|892|772|465|3757|12590|5450|23956|f
44|9597|416|398|2874|12791|5445|31553|f
46|1618|341|409|2240|12255|5258|22170|f
59|1199|535|405|3326|21568|6431|33485|f
67|9955|554|382|2755|16859|5397|35945|f
47|1113|657|425|3055|15514|5460|26246|f
40|3462|609|355|2854|15630|4810|27743|f
40|11991|598|237|2791|14524|6875|37034|f
65|4399|633|375|2555|16018|5071|29075|f
79|10048|615|374|2729|17613|4668|36070|f
55|3291|638|351|2403|17999|5717|30419|f
62|1756|455|407|2296|17848|6603|29385|f
52|10041|650|400|3754|16356|6263|37501|f
57|2913|634|423|2444|15948|5946|28329|f
43|4346|556|362|2748|17560|6359|31953|f
60|9625|670|370|2514|17403|5977|36579|f
49|2981|486|409|2581|16968|6277|29729|f
49|2445|642|445|2825|19211|6002|31594|f
41|10497|583|483|2443|21560|5437|41030|f
63|3784|501|397|2729|23130|5129|35692|f
60|1650|796|429|4993|22481|7604|37979|f
62|11086|775|415|4569|21541|7138|45556|f
85|2721|1108|513|4512|18268|6101|33246|f
60|1054|706|356|2518|21776|7154|33585|f
35|11806|735|370|4204|20484|7191|44806|f
51|2866|740|381|2620|21525|7599|35755|f
49|11169|738|387|2476|21666|6277|42741|f
81|3492|676|411|2525|22566|6264|35955|f
55|1279|710|372|2806|24361|6803|36353|f
40|12332|604|387|3256|24099|9353|50054|f
106|80925|937|218|2667|26477|8860|120109|f
111|1656|745|430|2498|23662|5298|34325|f
78|2922|770|369|2597|23022|6608|36310|f
58|1424|576|366|2735|22249|6378|33748|f
99|1738|745|398|2549|24564|5621|35641|f
56|1233|595|406|2595|25588|6031|36467|f
44|10524|572|233|2756|26039|5119|45260|f
91|1322|846|387|2801|26401|7324|39111|f
57|4612|698|377|2715|24562|6118|39101|f
50|1687|742|360|2511|25436|5965|36724|f
51|1600|657|434|2300|24789|6766|36568|f
214|9315|887|345|2543|25001|8890|47028|f
52|1242|883|227|2259|24082|7153|35866|f
49|5687|575|385|2804|30155|6597|46228|f
39|80233|603|367|2811|26762|9700|120494|f
91|103498|763|690|2703|26259|6743|140687|f
42|80729|783|346|2425|28680|6541|119533|f
10519|92305|763|392|2468|27195|6573|129714|f
51|103967|838|401|2386|28205|6795|142612|f
41|80279|741|559|2480|25969|6469|116517|f
62|104065|784|364|2438|27358|6194|141230|f
47|81794|1169|374|2733|22189|6330|114610|f
65|101377|794|448|2221|23967|6834|135664|f
43|83370|1065|396|2757|23178|6648|117446|f
59|104428|768|416|2424|25193|8112|141388|f
69|81599|765|585|2376|28196|6808|120358|f
48|105413|1034|397|2888|24220|7809|141788|f
59|81177|974|442|2499|29672|6982|121769|f
53|80473|1204|414|2469|26397|6327|117309|f
57|79611|819|346|2586|30391|6869|120640|f
39|103610|816|398|2468|28646|6736|142697|f
55|80412|897|372|2444|30418|7735|122301|f
119|80561|797|341|3135|29139|6912|120905|f
121|80049|536|401|3573|47274|6284|138150|f
54|103473|615|675|2648|29642|6739|143816|f
204|3126|714|463|3325|21403|6082|35239|f
10114|22732|478|423|3113|19057|5683|51508|f
59|4239|673|371|3301|16283|5670|30561|f
50|3594|686|378|3298|17554|5350|30884|f
71|80428|693|438|2429|19591|5988|109591|f
90|3418|747|385|1981|20359|6067|32978|f
44|101034|1062|477|4917|24023|7576|139113|f
113|81572|1628|440|4875|19878|6984|115413|f
126|102193|815|376|2741|19167|5788|131106|f
62|80641|927|376|2570|19188|6353|110081|f
62|102349|1183|389|3772|20980|6461|135157|f
65|80379|956|429|3800|21984|6906|114476|f
60|104286|711|440|2242|20760|6740|135222|f
59|104828|930|388|2306|22751|6805|138028|f
63|105801|1298|765|10316|40521|8430|167153|f
77|105682|1331|383|2665|37244|8340|155672|f
56|90872|1288|564|3109|36349|8872|141083|f
53|106332|1330|387|2607|37499|8445|156624|f
83|94830|1493|402|2718|38817|9473|147757|f
63|104038|1135|421|2909|37688|8657|154873|f
41|106122|966|334|2516|29206|6981|146153|f
59|104940|1110|365|2275|32984|7779|149478|f
69|90490|884|301|2312|33867|7283|135161|f
41|105344|847|488|2196|32646|7029|148576|f
63|93238|1129|413|2542|31619|6187|135155|f
40|104985|1147|372|3788|33698|7075|151090|f
84|93056|1322|440|2444|32332|7379|137003|f
57|105184|903|445|2592|34764|7112|151019|f
61|91960|1300|499|2830|34009|6372|136996|f
70|105389|1251|400|2466|34681|7980|152197|f
59|92092|1213|403|4121|41758|7996|147605|f
169|82848|1652|372|2837|46235|12098|146138|f
46|107820|1558|340|16984|41625|6896|175243|f
60|81255|1458|893|3399|40959|11111|139102|f
63|92321|1465|358|2629|40964|7172|144932|f
90|107921|1906|393|3415|40736|20223|174616|f
116|105654|1666|428|2454|42991|8875|162092|f
62|93447|1786|333|2641|45646|10918|154790|f
55|90300|1583|423|2616|41852|8416|145208|f
68|106198|1528|419|2620|41042|7699|159536|f
91|83455|1428|361|2441|39345|7225|134280|f
71|92641|954|343|3197|39794|8311|145264|f
92|79924|1051|606|2856|39430|8656|132544|f
58|108794|1569|325|2739|40325|8561|162331|f
59|85381|1477|345|3256|39221|7628|137332|f
54|81409|1581|406|2299|40540|7593|133851|f
50|94741|1783|368|2865|41337|10034|151154|f
50|84473|997|344|1986|41051|20160|149063|f
65|82149|1464|445|2499|40988|9249|136820|f
55|82364|1720|382|3238|43180|9733|140637|f
71|83488|1762|392|2903|43955|7610|140135|f
73|173598|1761|4537|92947|92846|16394|382104|f
95|390|210|485|3380|15|4736|9243|t
65|536|404|462|2770|24|5880|10102|t
10419|11053|359|433|2508|15|4694|19084|t
56|801|402|350|1989|13|5614|9195|t
57|87445|1423|352|2441|42134|47751|181564|f
50|45833|1264|460|2592|44220|8530|102929|f
58|105170|1083|340|2841|42103|13127|164691|f
60|92595|1698|400|2540|42870|8783|148908|f
85|141016|1723|4980|3317|90447|99035|340569|f
108|100478|1155|523|3064|10|108264|213532|t
60|304224|102521|95151|8040|287601|1300080|2097637|f
80|9298|103461|94518|3717|195293|810646|1216971|f
62|157015|6164|381|1958|16|71304|236861|t
55|428|344|429|2652|17|4856|8749|t
67|10580|463|376|1990|15|4675|18122|t
56|813|393|349|2580|19|5270|9446|t
39|766|356|396|2841|18|4312|8708|t
40|10711|406|437|3229|7|5679|20494|t
74|714|380|367|2624|22|5370|9498|t
56|652|447|461|2293|12|5205|9094|t
54|10001|445|390|2504|6|5513|18884|t
53|802|504|380|2788|16|4839|9350|t
107|887|465|379|2307|13|5978|10055|t
59|10311|501|399|2629|16|5212|19091|t
43|874|399|412|2532|17|5688|9950|t
65|1554|460|406|2266|13|5554|10276|t
58|10422|382|417|3128|11|5978|20366|t
56|1014|574|357|2338|26|4997|9329|t
40|1503|461|375|2282|27|5584|10257|t
173|9718|512|373|2369|9|5810|18810|t
72|1085|401|335|2574|12|5864|10296|t
45|1983|454|476|2625|16|5879|11459|t
80|940|498|470|3473|17|6626|12047|t
44|2115|505|395|2762|8|6380|12187|t
11142|22965|350|413|2820|18|5890|32484|t
41|1287|628|394|2848|23|6635|11844|t
49|2094|629|558|2334|13|6615|12265|t
64|10542|565|412|2561|15|6260|20378|t
50|1031|450|442|2329|13|5528|9817|t
76|1764|788|388|2849|5|6358|12176|t
64|90906|750|391|2556|15|7151|101795|t
104|103595|1059|461|2455|17|6414|114039|t
53|80697|784|412|2693|15|6663|91287|t
47|104517|924|412|2415|25|6737|115048|t
45|103526|914|422|2598|14|7888|115385|t
55|81215|694|349|2387|15|6732|91408|t
65|102901|866|384|2604|15|7787|114580|t
259|81521|1022|359|2628|28721|5850|120119|f
77|80074|909|348|2454|27071|5561|116442|f
45|81064|744|428|2880|20|7386|92543|t
71|80261|1029|328|2889|27129|26430|138084|f
49|102665|1089|454|2330|18|7136|113717|t
58|79849|853|353|2796|27048|7716|118646|f
56|80771|1064|393|2491|28940|8142|121822|f
54|81707|1036|367|2519|14|7068|92729|t
60|105462|998|381|4336|21|7039|118255|t
97|92807|916|364|2027|26747|6859|129740|f
57|104703|1303|416|2867|19|8486|117821|t
57|81185|1001|425|3110|22|7451|93231|t
109|81397|842|279|3612|92268|7232|185649|f
60|103169|826|526|2825|6|6994|114396|t
56|80335|1042|352|2811|166427|7697|258684|f
60|82087|1022|372|2655|26|6445|92632|t
43|106191|1085|341|2807|5|7202|117657|t
60|82588|879|435|2458|15|7986|94437|t
106|80987|902|412|2282|107411|6773|198786|f
55|106024|1165|370|3917|19|8128|119643|t
84|2006|1076|464|3497|492974|8956|508994|f
52|106297|93823|471|3181|10|296373|500181|t
84|146950|7511|81574|3602|4|106615|346290|t
97|99486|5414|386|2578|15|16722|124664|t
39|140260|5618|435|2227|15|93781|242355|t
65|109222|6248|361|1957|16|214259|332080|t
57|106471|93501|388|3606|9|1001912|1205922|t
67|8971|94069|463|3740|92404|1511782|1711467|f
68|196058|5870|99548|191534|102734|909749|1505536|f
54|115059|1541|375|2719|18|9731|129463|t
9585|117086|5358|379|3025|13|14904|140801|t
50|178679|4843|734|1958|3|13616|199882|t
73|120531|4294|450|1959|13|79508|206782|t
106|114063|5972|451|2244|9|22889|145674|t
52|146381|4252|327|2005|14|21849|174866|t
62|106197|5242|403|2485|17|29216|143584|t
73|157468|6074|434|2128|13|36093|202242|t
68|103786|5506|395|2505|14|31968|144235|t
64|135382|5604|370|2448|15|22142|165983|t
91|97955|5273|457|2852|6|28336|134925|t
66|145668|5564|359|3273|5|18426|173321|t
67|104431|58869|80611|3580|12|304155|551685|t
64|107578|6024|86667|3442|11|107728|311472|t
104|100341|5086|480|1980|16|100455|208399|t
59|121268|5775|372|1949|14|79502|208911|t
149|125509|4220|472|1949|13|31135|163324|t
51|99323|5236|407|1999|23|18522|125536|t
62|138537|5452|363|2211|12|28281|174878|t
59|106130|4374|385|1968|20|13970|126868|t
41|157135|5656|443|2585|26|86572|252441|t
45|69288|5395|380|2401|15|35061|112574|t
65|139939|5665|456|2486|23|22565|171155|t
66|107027|21756|503|1953|17|15459|146742|t
95|120942|5858|382|1980|4|77746|206931|t
69|116980|5717|392|2548|7|118590|244255|t
50|101147|5773|92565|6076|191392|1197483|1594484|f
64|105724|8361|191885|103549|204082|494623|1108262|f
59|10102|97236|190543|400062|16|2504758|3202779|t
10382|133061|6563|407|2624|23|22626|165330|t
77|99394|38444|442|2939|7|200431|341677|t
90|106502|97255|94472|3598|5|199494|501357|t
73|118385|6329|340|1951|15|77754|204812|t
45|155459|6229|399|2003|6|38594|202708|t
42|113313|8416|289|67612|8|208461|398120|t
76|111751|9604|367|4313|10|85562|211630|t
53|167037|5056|428|2749|15|38081|213389|t
45|103238|4980|342|2315|36|90052|200993|t
54|155230|6260|329|1972|19|87543|251376|t
106|129743|4887|349|1984|23|296883|433892|t
75|113384|6277|394|1959|17|115933|237984|t
61|155045|94755|587|2682|8|105609|358707|t
60|145924|6499|430|2022|15|146172|301082|t
